Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
6410,755,0,14,98,30,78,13.3,2.5,20.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6520,753,0,14,99,30,78,13.3,2.5,20.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6650,761,0,14,96,30,78,13.0,2.5,20.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6750,759,0,14,98,30,78,13.3,2.5,20.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6890,767,0,14,95,30,78,13.0,2.4,20.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7001,762,0,14,94,30,78,13.3,2.4,20.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7121,754,0,14,95,30,78,13.3,2.4,20.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7231,749,0,14,96,30,78,13.3,2.4,19.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7371,734,0,14,99,30,78,13.3,2.4,19.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7471,724,0,14,99,30,78,13.7,2.5,19.8,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
7600,719,0,14,100,30,78,13.7,2.5,19.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7720,722,0,14,99,30,78,13.7,2.5,19.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7840,724,0,14,99,30,78,13.7,2.5,19.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7960,729,0,14,98,30,78,13.3,2.5,19.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8090,725,0,14,99,30,78,13.7,2.5,19.6,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
8201,726,0,14,99,30,78,13.3,2.5,19.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8321,735,0,14,97,30,78,13.3,2.5,19.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8431,741,0,14,97,30,78,13.3,2.5,19.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8551,728,0,14,98,30,78,13.3,2.5,19.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8661,728,0,14,98,30,78,13.3,2.5,19.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8801,727,0,14,98,30,78,13.3,2.5,19.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8911,727,0,14,98,30,78,13.3,2.5,19.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9041,724,0,14,99,30,78,13.7,2.5,19.2,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
9142,725,0,14,99,30,78,13.7,2.5,19.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9292,728,0,14,98,30,78,13.7,2.5,19.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9402,735,0,14,97,30,78,13.3,2.5,19.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9522,730,0,14,96,30,78,13.3,2.4,19.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9632,729,0,14,96,30,78,13.3,2.4,19.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9772,722,0,14,99,30,78,13.7,2.4,18.9,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
9863,713,0,14,98,30,78,13.7,2.4,18.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10002,716,0,14,98,30,78,13.7,2.5,18.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10112,718,0,14,96,30,78,13.7,2.5,18.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10242,728,0,14,96,30,78,12.6,2.4,18.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10362,725,0,14,95,30,78,13.0,2.4,18.6,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10483,716,0,14,96,30,78,13.0,2.4,18.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10583,709,0,14,99,30,78,13.0,2.4,18.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10713,698,0,14,99,30,78,13.3,2.5,18.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10833,708,0,14,97,30,78,13.0,2.5,18.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10963,704,0,14,98,30,78,13.3,2.5,18.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11093,698,0,14,99,30,78,13.3,2.5,18.6,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
11204,703,0,14,100,30,78,13.3,2.5,18.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11324,691,0,14,100,30,78,13.7,2.5,18.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11444,695,0,14,99,30,78,13.7,2.5,18.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11574,702,0,14,98,30,78,13.3,2.5,18.7,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
11685,694,0,14,99,30,78,13.7,2.5,18.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11815,702,0,14,98,30,78,13.3,2.5,18.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11926,716,0,14,96,30,78,13.0,2.5,18.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12056,711,0,14,97,30,78,13.0,2.5,18.7,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
12166,716,0,14,96,30,78,13.0,2.5,18.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12287,721,0,14,95,30,78,13.0,2.4,18.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12387,710,0,14,97,30,78,13.0,2.4,18.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12527,710,0,14,99,30,78,13.0,2.4,18.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12637,706,0,14,97,30,78,13.3,2.4,18.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12787,698,0,14,101,30,78,13.7,2.5,18.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12938,708,0,14,97,30,78,13.0,2.5,18.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13089,698,0,14,99,30,78,13.3,2.5,18.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13199,696,0,14,99,30,78,13.7,2.5,18.7,31.458,13.56,0.00,0.00,2.35,2.35,0.00,0.00
13329,705,0,14,98,30,78,13.0,2.5,18.7,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
13439,700,0,14,98,30,78,13.3,2.5,18.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13569,714,0,14,96,30,78,13.0,2.5,18.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13689,695,0,14,99,30,78,13.7,2.5,18.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13809,700,0,14,98,30,78,13.3,2.5,18.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13919,711,0,14,99,30,78,13.0,2.5,18.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14060,696,0,14,101,30,78,13.7,2.5,18.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14209,706,0,14,99,30,78,13.0,2.5,18.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14319,709,0,14,97,30,78,13.0,2.5,18.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14440,709,0,14,99,30,78,13.0,2.5,18.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14560,701,0,14,100,30,78,13.3,2.5,18.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14690,710,0,14,99,30,78,13.0,2.5,18.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14790,712,0,14,99,30,78,13.0,2.5,18.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14931,719,0,14,96,30,78,13.0,2.5,18.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15041,707,0,14,97,30,78,13.0,2.5,18.7,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
15171,716,0,14,98,30,78,13.0,2.5,18.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15281,711,0,14,97,30,78,13.0,2.5,18.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15412,701,0,14,98,30,78,13.3,2.5,18.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15522,709,0,14,97,30,78,13.0,2.5,18.6,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
15652,703,0,14,98,30,78,13.3,2.5,18.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15752,699,0,14,100,30,78,13.3,2.5,18.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15882,699,0,14,98,30,78,13.3,2.5,18.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16002,716,0,14,96,30,78,13.0,2.5,18.6,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16133,704,0,14,98,30,78,13.3,2.5,18.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16233,701,0,14,100,30,78,13.3,2.5,18.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16373,706,0,14,97,30,78,13.0,2.5,18.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16483,700,0,14,98,30,78,13.3,2.5,18.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16614,696,0,14,99,30,78,13.7,2.5,18.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16724,704,0,14,98,30,78,13.3,2.5,18.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16854,708,0,14,97,30,78,13.0,2.5,18.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16954,703,0,14,98,30,78,13.3,2.5,18.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17074,694,0,14,101,30,78,13.7,2.5,18.7,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
17205,702,0,14,100,30,78,13.3,2.5,18.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17335,701,0,16,143,30,78,13.7,3.1,15.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17496,699,0,16,175,30,78,14.4,4.4,14.9,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
17658,858,0,16,146,30,78,15.6,3.9,16.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17808,1041,0,16,123,30,78,18.9,3.3,20.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17918,1144,0,16,123,30,78,21.9,3.2,25.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18048,1094,0,16,137,30,78,20.8,3.4,25.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18158,1152,0,16,129,30,78,21.5,3.4,28.6,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18278,1322,0,16,123,30,78,23.4,3.2,34.3,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
18398,1336,0,16,134,30,78,23.4,3.3,35.5,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
18528,1409,0,16,130,30,78,23.8,3.3,37.9,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18648,1534,0,20,189,30,78,21.9,4.3,38.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18769,1692,0,20,242,30,78,17.8,6.1,41.6,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
18889,1912,0,14,152,30,78,20.8,4.6,49.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19019,2114,0,14,96,30,78,26.4,3.1,52.2,34.0795,13.97,0.00,0.00,2.35,2.35,0.00,0.00
19449,2160,0,14,89,30,78,21.5,2.2,48.8,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19569,2112,0,14,91,30,78,19.3,2.2,48.1,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
19659,2051,0,14,91,30,77,17.8,2.2,47.5,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19809,1991,0,14,90,30,77,16.3,2.2,47.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19929,1889,0,14,104,30,77,14.4,2.3,46.0,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
20059,1661,0,16,133,30,77,18.9,3.2,41.9,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20219,1604,0,17,147,30,77,24.1,3.6,40.7,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20330,1761,0,18,173,30,77,23.4,4.3,42.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20459,1769,0,20,217,30,77,20.4,5.3,43.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20599,2077,0,21,221,30,78,21.5,5.6,48.1,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
20719,2246,0,23,249,30,78,21.5,6.4,50.8,34.454,14.07,0.00,0.00,2.35,2.35,0.00,0.00
20849,2492,0,23,245,30,78,23.8,6.3,51.6,36.701,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20969,2763,0,18,184,30,78,27.9,5.0,52.3,41.944,13.66,0.00,0.00,2.35,2.35,0.00,0.00
21099,2842,0,14,83,30,78,33.1,2.4,58.1,45.3145,13.66,0.00,0.00,2.35,2.35,0.00,0.00
21259,2836,0,14,96,30,77,30.5,2.3,56.2,50.183,13.87,0.00,0.00,2.35,2.35,0.00,0.00
21409,2776,0,14,90,30,77,27.5,2.3,53.2,51.3065,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21530,2666,0,14,85,29,77,24.5,2.1,51.5,53.5535,14.07,0.00,0.00,2.35,2.35,0.00,0.00
21650,2556,0,14,82,29,78,21.9,2.1,49.9,55.8005,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21759,2422,0,14,82,29,78,19.3,2.0,49.7,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21889,2310,0,14,86,29,78,16.7,2.1,49.2,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22009,2181,0,15,98,29,78,14.8,2.2,48.8,52.43,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22119,2102,0,17,132,29,78,20.8,3.2,47.7,49.434,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22249,2135,0,18,159,29,78,27.5,3.8,48.4,46.438,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22370,2136,0,19,178,29,78,25.6,4.4,49.0,40.0715,13.76,0.00,0.00,2.35,2.35,0.00,0.00
22480,2010,0,19,194,29,78,23.4,4.9,47.5,37.0755,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22611,1707,0,19,218,29,78,20.0,5.5,43.2,33.705,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22720,1893,0,19,183,29,78,22.3,4.7,45.3,33.705,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22851,1915,0,19,192,29,78,21.5,4.8,45.7,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22961,1964,0,19,186,29,78,22.7,4.6,46.4,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23091,2055,0,19,182,30,78,23.8,4.5,47.7,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23192,2134,0,19,174,30,77,24.5,4.3,48.8,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23322,2208,0,17,144,30,77,26.4,3.8,49.2,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23452,2246,0,16,127,30,77,28.6,3.4,49.0,29.96,13.97,0.00,0.00,2.35,2.35,0.00,0.00
23573,2268,0,16,121,29,77,29.4,3.2,49.0,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23672,2273,0,16,123,29,78,29.7,3.1,49.0,32.207,13.76,0.00,0.00,2.35,2.35,0.00,0.00
23813,2284,0,16,121,29,78,29.4,3.0,48.8,32.207,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23923,2283,0,15,112,29,78,29.4,2.9,48.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24164,2286,0,15,105,29,78,29.0,2.6,49.0,32.207,13.97,0.00,0.00,2.35,2.35,0.00,0.00
24294,2277,0,15,103,29,78,28.6,2.6,49.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24404,2278,0,17,117,29,78,29.0,2.9,49.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24534,2290,0,21,190,29,78,24.9,4.5,50.5,32.207,14.07,0.00,0.00,2.35,2.35,0.00,0.00
24654,2341,0,23,263,29,78,21.2,6.5,51.2,30.3345,13.87,0.00,0.00,2.35,2.35,0.00,0.00
24804,2501,0,27,336,29,78,20.0,8.6,55.1,34.0795,13.87,0.00,0.00,2.35,2.35,0.00,0.00
24925,2647,0,27,345,29,78,21.2,8.9,55.6,39.3225,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25045,2837,0,27,335,29,78,23.0,8.7,56.9,43.0675,13.66,0.00,0.00,2.35,2.35,0.00,0.00
25175,3016,0,27,325,29,78,27.1,8.4,58.8,46.0635,13.76,0.00,0.00,2.35,2.35,0.00,0.00
25285,3192,0,27,318,29,78,30.1,8.2,62.1,49.434,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25405,3376,0,27,318,29,78,31.6,8.1,64.5,52.8045,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25525,3500,0,27,315,29,78,32.4,8.0,66.7,53.5535,13.66,0.00,0.00,2.35,2.35,0.00,0.00
25655,3564,0,27,318,29,78,33.1,8.0,68.6,56.175,13.87,0.00,0.00,2.35,2.35,0.00,0.00
25755,3493,0,27,323,29,78,32.4,8.2,68.6,53.928,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25896,3345,0,27,329,29,78,30.9,8.3,66.3,56.924,13.66,0.00,0.00,2.35,2.35,0.00,0.00
26006,3155,0,28,356,28,78,28.6,8.8,64.1,53.928,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26136,3105,0,31,406,28,78,27.5,10.1,61.7,53.928,13.76,0.00,0.00,2.35,2.35,0.00,0.00
26246,3095,0,43,529,28,78,25.3,12.8,60.8,54.3025,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26366,3177,0,59,561,28,78,26.0,13.7,62.1,53.928,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26476,3271,0,75,575,28,78,26.8,13.9,63.2,56.5495,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26616,3294,0,89,556,28,78,26.8,13.7,64.5,56.175,13.66,0.00,0.00,2.35,2.35,0.00,0.00
26716,3178,0,89,575,28,78,25.6,13.8,63.6,54.3025,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26846,3069,0,89,549,28,78,24.9,13.4,61.7,54.3025,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26956,2962,0,89,536,28,78,24.1,13.0,59.9,54.3025,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27086,2904,0,89,523,27,78,23.8,12.6,59.1,54.3025,13.97,0.00,0.00,2.35,2.35,0.00,0.00
27196,2871,0,89,528,27,78,23.4,12.6,58.6,54.3025,13.87,0.00,0.00,2.35,2.35,0.00,0.00
27337,2902,0,89,524,27,78,23.8,12.5,58.6,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27487,2903,0,89,523,27,78,24.1,12.4,58.6,56.5495,13.76,0.00,0.00,2.35,2.35,0.00,0.00
27597,2863,0,89,511,27,78,23.8,12.4,58.6,56.5495,13.87,0.00,0.00,2.35,2.35,0.00,0.00
27717,2836,0,89,519,27,78,23.0,12.4,58.2,56.5495,13.66,0.00,0.00,2.35,2.35,0.00,0.00
27848,2800,0,89,520,27,78,23.4,12.3,57.3,53.928,13.87,0.00,0.00,2.35,2.35,0.00,0.00
27968,2756,0,89,517,27,78,22.3,12.2,57.1,54.3025,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28078,2753,0,89,512,26,78,22.3,12.1,57.1,56.924,14.07,0.00,0.00,2.35,2.35,0.00,0.00
28198,2729,0,89,507,26,78,22.3,12.1,57.1,56.924,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28309,2756,0,89,513,26,78,22.3,12.0,57.1,54.3025,13.87,0.00,0.00,2.35,2.35,0.00,0.00
