Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
3879,1595,0,16,129,32,78,26.8,3.2,38.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4013,1619,0,16,130,32,78,26.4,3.3,38.8,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4123,1633,0,17,131,32,78,26.8,3.3,38.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4244,1643,0,17,134,32,78,26.8,3.3,39.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4353,1655,0,17,133,32,78,26.8,3.3,39.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4489,1679,0,17,134,32,78,27.1,3.3,39.4,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4582,1693,0,17,134,32,78,27.1,3.3,39.4,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4732,1717,0,17,137,32,78,26.8,3.4,40.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4835,1734,0,17,137,32,78,26.8,3.4,40.1,31.0835,13.87,0.00,0.00,2.35,2.35,0.00,0.00
4971,1759,0,17,137,32,78,27.1,3.4,40.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5068,1775,0,17,137,32,78,27.1,3.4,40.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5211,1795,0,17,136,32,78,27.1,3.4,41.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5312,1804,0,17,139,32,78,27.1,3.4,41.6,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
5453,1836,0,17,137,32,78,27.5,3.4,41.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5563,1866,0,17,139,32,78,27.9,3.4,42.6,28.8365,14.38,0.00,0.00,2.35,2.35,0.00,0.00
5701,1879,0,18,161,32,78,26.0,3.9,42.6,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
5845,1909,0,18,161,32,78,26.0,3.9,42.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5954,1938,0,18,161,32,78,26.8,3.9,43.5,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6083,1954,0,18,163,32,78,26.0,3.9,43.5,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6197,1975,0,18,161,32,78,26.8,3.9,44.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6329,2005,0,18,160,32,78,27.1,3.9,44.4,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6444,2054,0,18,157,32,78,27.5,3.8,45.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6564,2089,0,18,157,32,78,27.9,3.8,46.0,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
6683,2070,0,18,160,32,78,27.5,3.9,45.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6811,2101,0,18,158,32,78,27.9,3.8,46.0,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
6921,2147,0,18,154,32,78,28.2,3.7,46.2,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
7050,2145,0,18,138,32,78,29.7,3.4,46.4,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7158,2081,0,17,134,32,78,29.7,3.3,45.7,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7288,2104,0,17,130,32,78,30.1,3.2,45.7,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
7398,2147,0,17,127,32,78,30.9,3.2,46.0,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7523,2134,0,17,130,32,78,30.5,3.2,46.0,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7632,2106,0,17,133,32,78,30.1,3.2,46.0,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7761,2138,0,17,133,32,78,30.1,3.3,46.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7863,2150,0,17,135,32,78,30.1,3.3,46.4,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8004,2130,0,17,138,32,78,30.1,3.4,46.0,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8110,2138,0,18,136,32,78,30.1,3.4,46.0,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8242,2164,0,18,137,32,78,30.5,3.4,46.4,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8353,2157,0,18,138,32,78,30.5,3.4,46.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8468,2165,0,18,139,32,78,30.5,3.4,46.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8599,2195,0,18,134,32,78,30.9,3.3,46.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8737,2164,0,18,137,32,78,30.5,3.4,46.4,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8870,2176,0,18,137,32,78,30.9,3.4,46.6,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8995,2198,0,18,136,32,78,30.9,3.3,46.6,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
9124,2208,0,18,134,32,78,30.9,3.3,47.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9225,2192,0,17,134,32,78,30.9,3.3,46.6,30.709,14.38,0.00,0.00,2.35,2.35,0.00,0.00
9376,2202,0,16,114,32,78,31.2,2.9,46.4,31.0835,14.38,0.00,0.00,2.35,2.35,0.00,0.00
9490,2185,0,15,98,32,78,29.7,2.6,49.2,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9599,2176,0,15,103,32,78,28.6,2.5,47.7,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9704,2180,0,15,98,32,78,27.1,2.5,46.6,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
9851,2145,0,15,96,32,78,24.9,2.4,46.4,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
9978,2104,0,15,98,32,78,23.8,2.4,46.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10106,2090,0,15,97,32,78,21.5,2.4,46.0,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10243,2054,0,15,98,32,78,20.0,2.4,45.7,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10360,2016,0,14,87,32,78,18.5,2.4,45.5,30.709,13.76,0.00,0.00,2.35,2.35,0.00,0.00
10493,1948,0,14,83,32,78,16.3,2.2,44.8,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
10601,1897,0,14,81,32,78,15.2,2.1,44.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10710,1839,0,14,82,32,78,13.7,2.1,43.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10838,1761,0,14,84,32,78,12.2,2.1,42.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10969,1700,0,14,82,32,78,10.3,2.1,41.9,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
11101,1625,0,14,85,32,78,8.5,2.1,41.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11218,1530,0,14,87,32,78,6.6,2.1,40.1,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
11374,1434,0,14,89,32,78,4.4,2.2,39.1,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
11477,1367,0,14,91,32,78,3.3,2.2,38.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11607,1287,0,14,94,32,78,1.8,2.3,36.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11722,1212,0,14,95,32,78,1.0,2.4,36.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11839,1158,0,14,96,32,78,5.1,2.4,34.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11956,1131,0,14,95,32,78,9.6,2.4,33.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12074,1128,0,14,93,32,78,12.2,2.4,33.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12190,1125,0,14,92,32,78,12.2,2.4,33.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12311,1127,0,14,92,32,78,12.2,2.4,33.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12426,1126,0,14,92,32,78,11.8,2.4,33.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12561,1117,0,14,94,32,78,12.2,2.4,33.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12674,1110,0,14,93,32,78,12.2,2.4,33.1,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
12798,1109,0,14,93,32,78,12.2,2.4,33.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12924,1107,0,14,93,32,78,12.2,2.4,33.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13045,1103,0,14,94,32,78,12.6,2.4,33.1,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
13168,1096,0,14,92,32,78,12.6,2.4,33.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13273,1092,0,14,95,32,78,12.6,2.4,33.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13406,1093,0,14,94,32,78,12.6,2.4,33.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13527,1079,0,14,88,32,78,6.2,2.2,29.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13648,1038,0,14,89,32,78,7.7,2.2,28.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13763,1004,0,14,89,32,78,9.6,2.2,28.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13892,984,0,14,90,32,78,10.3,2.2,26.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13997,968,0,14,90,32,78,10.7,2.2,26.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14124,957,0,14,88,32,78,10.7,2.2,26.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14238,942,0,14,89,32,78,11.1,2.2,25.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14374,922,0,14,90,32,78,12.2,2.2,25.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14488,905,0,14,91,32,78,12.6,2.3,25.9,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
14614,892,0,14,93,32,78,13.0,2.3,25.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14721,872,0,14,93,32,78,13.7,2.3,25.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14849,863,0,14,94,32,78,13.7,2.3,25.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14969,853,0,14,95,32,78,12.2,2.3,25.5,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
15092,852,0,14,95,32,78,12.2,2.4,25.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15203,842,0,14,96,32,78,12.6,2.4,25.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15322,844,0,14,96,32,78,12.6,2.4,25.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15443,863,0,14,94,32,78,12.2,2.4,24.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15576,889,0,14,88,32,78,11.8,2.3,24.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15731,891,0,14,88,32,78,11.8,2.2,23.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15844,886,0,14,85,32,78,11.8,2.2,23.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15972,869,0,14,87,32,78,12.6,2.2,23.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16081,854,0,14,89,32,78,13.3,2.2,23.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16212,847,0,14,89,32,78,12.6,2.2,23.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16325,857,0,14,88,32,78,12.2,2.2,23.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16456,843,0,14,90,32,78,12.6,2.2,23.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16616,841,0,14,90,32,78,12.6,2.2,22.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16879,824,0,14,90,32,78,13.0,2.3,22.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17011,815,0,14,91,32,78,13.3,2.3,22.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17125,822,0,14,90,32,78,13.0,2.3,22.2,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
17253,811,0,14,92,32,79,13.3,2.3,22.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17359,803,0,14,93,32,79,13.3,2.3,21.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17486,811,0,14,90,32,79,13.3,2.3,21.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17603,809,0,14,92,32,79,13.3,2.3,21.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17726,811,0,14,90,32,79,13.3,2.3,21.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17831,811,0,14,88,32,79,13.3,2.3,21.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17968,813,0,14,88,32,79,13.3,2.2,20.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18080,799,0,14,90,32,79,13.3,2.2,20.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18209,794,0,14,90,32,79,13.7,2.3,20.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18326,793,0,14,90,32,79,13.7,2.3,20.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18444,784,0,14,91,32,79,13.7,2.3,20.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18559,784,0,14,88,32,79,13.7,2.3,20.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18694,788,0,14,87,32,79,13.7,2.2,19.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18795,782,0,14,88,32,79,13.7,2.2,19.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18935,775,0,14,89,32,79,14.1,2.2,19.6,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
19045,782,0,14,88,32,79,13.7,2.2,19.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19168,784,0,14,88,32,79,13.7,2.2,19.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19286,775,0,14,89,32,79,14.1,2.2,19.2,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
19402,769,0,14,89,32,79,14.1,2.2,19.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19512,769,0,14,89,32,79,14.1,2.2,19.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19650,774,0,14,87,32,79,14.1,2.2,18.9,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
19757,772,0,14,87,32,79,14.1,2.2,18.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19879,774,0,14,87,32,79,14.1,2.2,18.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20004,755,0,14,89,32,79,14.4,2.2,18.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20130,752,0,14,90,32,79,14.4,2.2,19.4,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
20233,753,0,14,91,32,79,14.4,2.3,19.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20372,756,0,14,89,32,79,14.4,2.3,19.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20477,762,0,14,88,32,79,14.4,2.3,19.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20591,751,0,14,90,32,79,14.4,2.3,19.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20717,749,0,14,90,32,79,14.4,2.3,19.0,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
20856,757,0,14,89,32,79,14.4,2.3,18.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21013,769,0,14,88,32,79,14.1,2.2,17.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21166,773,0,14,85,32,79,14.1,2.2,17.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21279,774,0,14,84,32,79,14.1,2.2,17.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21404,765,0,14,85,32,79,14.1,2.1,17.5,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21523,754,0,14,86,32,79,14.4,2.2,18.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21651,751,0,14,88,32,79,14.4,2.2,18.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21757,731,0,14,90,32,79,14.4,2.2,18.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21892,727,0,14,91,32,79,14.8,2.2,18.1,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
22004,736,0,14,90,32,79,14.4,2.3,18.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22126,732,0,14,90,32,79,14.4,2.3,18.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22239,745,0,14,89,32,79,14.4,2.3,17.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22368,754,0,14,88,32,79,14.4,2.2,17.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22484,770,0,14,84,32,79,14.1,2.2,16.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22604,772,0,14,82,32,79,14.1,2.2,16.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22725,762,0,14,83,32,79,14.4,2.1,17.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22857,753,0,14,86,32,79,14.4,2.1,17.5,29.211,13.66,0.00,0.00,2.35,2.35,0.00,0.00
23013,743,0,14,85,32,79,14.4,2.2,16.3,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
23167,734,0,14,86,32,79,14.4,2.2,16.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23270,734,0,14,86,32,79,14.4,2.2,16.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23403,731,0,14,87,32,79,14.4,2.2,16.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23517,733,0,14,86,32,79,14.4,2.2,16.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23645,731,0,14,87,32,79,14.4,2.2,16.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23756,729,0,14,85,32,79,14.4,2.2,16.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23887,719,0,14,86,32,79,14.8,2.2,15.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23992,713,0,14,87,32,79,14.8,2.2,15.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24122,710,0,14,87,32,79,14.8,2.2,15.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24230,709,0,14,87,32,79,14.8,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24378,691,0,14,90,32,79,15.6,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24520,701,0,14,88,32,79,15.2,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24632,697,0,14,89,32,79,15.2,2.2,16.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24769,704,0,14,88,32,79,14.8,2.2,16.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24874,700,0,14,88,32,79,15.2,2.2,16.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25005,668,0,14,95,32,79,17.4,2.3,17.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25124,694,0,14,91,32,79,15.6,2.3,16.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25243,695,0,14,89,32,79,15.6,2.3,16.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25355,701,0,14,90,32,79,15.2,2.3,16.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25488,712,0,14,89,32,79,14.8,2.3,16.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25595,720,0,14,88,32,79,14.8,2.3,16.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25728,732,0,14,86,32,79,14.4,2.2,16.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25832,733,0,14,86,32,79,14.4,2.2,16.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25959,735,0,14,86,32,79,14.4,2.2,16.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26080,722,0,14,86,32,79,14.8,2.2,16.0,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
26209,726,0,14,85,32,79,14.4,2.2,16.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26317,715,0,14,87,32,79,14.8,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26439,709,0,14,87,32,79,14.8,2.2,15.9,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
26559,703,0,14,88,32,79,15.2,2.2,15.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26681,704,0,14,88,32,79,14.8,2.2,15.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26788,704,0,14,88,32,79,14.8,2.2,15.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26923,694,0,14,89,32,79,15.6,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27041,700,0,14,88,32,79,15.2,2.2,15.9,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
27166,714,0,14,87,32,79,14.8,2.2,15.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27275,702,0,14,88,32,79,15.2,2.2,15.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27408,698,0,14,89,32,79,15.2,2.2,15.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
