Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
3912,1219,0,14,98,31,85,1.4,2.4,40.1,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4053,1111,0,14,118,31,85,6.2,2.6,40.7,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4163,1084,0,14,121,31,85,7.4,2.9,39.4,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4293,1083,0,14,114,31,85,7.4,2.9,37.9,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4413,1082,0,14,111,31,85,7.4,2.8,37.1,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4533,1080,0,14,107,31,85,7.4,2.7,36.4,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4653,1057,0,14,105,30,85,8.5,2.7,36.0,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
4783,1047,0,14,105,30,85,8.9,2.7,33.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
4892,1022,0,14,101,30,85,9.2,2.6,33.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
5013,1009,0,14,97,30,85,10.0,2.6,31.9,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
5123,985,0,14,99,30,85,10.7,2.6,31.2,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
5263,975,0,24,157,30,86,11.8,3.8,24.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5433,1119,0,72,513,30,86,-0.1,15.4,31.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5583,1939,0,14,73,30,86,18.9,3.2,50.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5693,2215,0,14,96,31,86,27.1,2.5,52.7,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5823,2269,0,14,97,31,86,26.0,2.4,51.8,32.207,13.97,0.00,0.00,2.35,2.35,0.00,0.00
5933,2273,0,14,90,31,86,22.3,2.2,50.4,32.5815,14.07,0.00,0.00,2.35,2.35,0.00,0.00
6063,2202,0,14,87,31,86,17.8,2.0,48.9,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6173,2103,0,18,99,30,86,14.4,1.9,47.3,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6303,2238,0,61,662,30,86,7.4,15.7,52.7,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
6474,3127,0,14,78,30,86,6.2,3.5,52.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6614,2885,0,14,110,30,86,5.9,2.6,59.5,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6734,2702,0,14,97,30,86,4.4,2.5,54.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6854,2483,0,14,94,30,86,2.5,2.4,52.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6974,2292,0,14,92,30,86,3.3,2.3,50.2,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
7114,2110,0,44,749,30,86,7.7,15.1,52.7,29.211,13.66,0.00,0.00,2.35,2.35,0.00,0.00
7264,3125,0,23,343,30,86,21.9,8.8,55.8,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
7415,3307,0,14,104,30,86,7.0,2.5,69.6,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
7525,3121,0,14,105,30,86,7.4,2.7,64.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7655,2925,0,14,105,30,86,6.2,2.6,59.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7755,2720,0,14,97,30,85,4.4,2.5,54.9,29.96,13.97,0.00,0.00,2.35,2.35,0.00,0.00
7895,2517,0,14,93,30,85,2.5,2.4,52.4,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8015,2359,0,45,774,30,85,8.9,15.3,54.9,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8145,3085,0,78,507,29,85,15.2,12.2,55.8,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
8295,3850,0,14,89,29,85,17.4,3.1,66.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8405,3675,0,14,114,29,85,15.9,2.7,76.2,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
8546,3474,0,14,109,29,85,14.4,2.6,69.7,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8696,3201,0,14,103,29,85,12.6,2.5,62.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8806,3009,0,14,97,29,85,11.5,2.4,58.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8926,2801,0,14,90,29,85,8.9,2.3,52.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9046,2587,0,14,79,29,85,5.9,2.1,49.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9177,2380,0,14,81,29,85,3.3,2.0,48.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9276,2189,0,14,85,29,85,1.8,2.0,48.3,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9416,1992,0,14,90,29,85,0.3,2.2,46.4,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9526,1806,0,14,91,29,85,-1.6,2.2,45.1,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
9666,1636,0,14,92,29,85,-2.7,2.3,42.6,29.211,13.66,0.00,0.00,2.35,2.35,0.00,0.00
9776,1464,0,14,97,29,84,-3.5,2.3,39.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9896,1291,0,14,96,29,84,-4.2,2.4,36.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10026,1158,0,14,109,29,84,19.7,3.4,37.1,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10166,1222,0,14,92,29,84,14.1,2.8,34.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10296,1227,0,14,92,29,84,10.3,2.4,35.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10427,1148,0,14,104,29,84,11.8,2.5,36.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10567,1095,0,14,97,29,84,12.6,2.5,31.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10697,1070,0,14,94,29,84,13.0,2.5,31.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10807,1041,0,14,94,29,84,13.3,2.4,29.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10927,1006,0,14,94,29,84,14.1,2.4,29.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11027,969,0,14,94,29,84,14.4,2.4,28.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11178,958,0,14,93,29,84,14.8,2.4,28.6,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
11288,942,0,14,96,29,84,15.2,2.4,28.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11398,926,0,14,97,29,84,15.2,2.4,28.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11518,914,0,14,98,29,84,15.2,2.5,28.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11638,908,0,14,99,29,84,15.2,2.5,28.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11748,907,0,14,99,29,84,15.2,2.5,28.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11888,907,0,14,100,29,84,15.2,2.5,28.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12008,907,0,14,99,29,84,15.2,2.5,28.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12128,924,0,14,97,30,84,15.2,2.5,28.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
