Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
10122,2385,0,14,75,37,91,20.0,1.9,46.1,53.5535,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10249,2256,0,14,75,37,91,14.4,1.9,45.7,50.932,13.66,0.00,0.00,2.35,2.35,0.00,0.00
10382,2131,0,14,79,37,91,10.7,1.9,45.0,49.8085,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10495,1941,0,14,86,37,91,7.0,2.0,42.9,46.8125,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10636,1869,0,15,96,36,91,4.4,2.2,41.6,43.8165,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10784,1849,0,15,106,36,91,8.1,2.5,40.7,37.8245,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10909,1829,0,15,108,36,91,15.2,2.6,40.3,37.8245,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11067,1828,0,16,108,36,91,23.8,2.6,39.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11214,1803,0,16,122,36,91,30.1,2.8,39.7,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
11338,1827,0,16,124,36,91,30.5,3.0,40.3,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
11463,1847,0,16,124,36,91,30.9,3.1,40.3,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
11580,1858,0,17,127,37,91,31.2,3.1,40.3,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
11714,1869,0,17,126,37,91,31.2,3.1,40.7,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11863,1894,0,17,124,37,91,31.2,3.1,41.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11968,1912,0,17,126,37,91,31.2,3.1,41.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12103,1937,0,17,124,37,91,31.2,3.1,41.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12267,1947,0,17,121,37,91,31.6,3.1,41.6,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12422,1976,0,17,124,37,91,31.6,3.1,41.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12535,1994,0,17,121,37,91,31.6,3.0,42.2,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12657,2008,0,17,122,36,91,31.6,3.0,42.2,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12782,2023,0,16,121,36,91,32.0,3.0,43.2,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12894,2040,0,16,117,36,91,32.0,2.9,43.5,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
13022,2054,0,15,103,36,91,31.6,2.8,42.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13155,2062,0,14,82,36,91,27.9,2.4,45.9,31.0835,14.38,0.00,0.00,2.35,2.35,0.00,0.00
13311,2056,0,14,78,36,91,23.4,2.1,44.1,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
13469,2029,0,14,75,36,91,18.9,2.0,43.8,28.8365,14.38,0.00,0.00,2.35,2.35,0.00,0.00
13622,2019,0,14,78,36,91,14.8,1.9,43.8,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13737,1999,0,14,76,36,91,12.2,1.9,43.2,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13856,1956,0,14,77,36,91,8.9,1.9,42.9,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13980,1934,0,14,78,36,91,6.2,1.9,42.5,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
14103,1899,0,14,79,36,91,2.9,1.9,42.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14280,1845,0,14,79,36,91,-0.5,2.0,41.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14433,1787,0,15,89,36,91,-1.2,2.0,41.3,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
14601,1753,0,21,205,36,91,8.1,4.7,39.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14762,1767,0,21,269,36,91,13.7,6.5,39.4,34.0795,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14908,1900,0,22,251,36,91,18.5,6.3,41.6,36.3265,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15071,2010,0,23,256,36,91,22.7,6.3,44.7,40.446,13.97,0.00,0.00,2.35,2.35,0.00,0.00
15231,2138,0,23,260,36,91,23.8,6.4,46.8,40.8205,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15394,2279,0,23,257,36,91,24.1,6.3,48.3,44.191,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15546,2405,0,23,256,36,91,25.6,6.2,48.8,47.936,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15709,2532,0,23,246,36,91,27.1,6.0,49.2,54.677,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15875,2653,0,23,244,36,91,27.5,5.9,49.9,53.928,13.97,0.00,0.00,2.35,2.35,0.00,0.00
16032,2712,0,24,251,36,91,27.1,6.0,50.5,56.175,14.38,0.00,0.00,2.35,2.35,0.00,0.00
16187,2702,0,24,258,36,91,26.8,6.2,50.5,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16350,2593,0,25,286,36,91,24.9,6.8,50.5,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16510,2472,0,27,346,36,91,21.2,8.1,52.7,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16678,2465,0,57,551,35,91,14.1,13.0,54.0,56.924,13.66,0.00,0.00,2.35,2.35,0.00,0.00
16832,2540,0,80,492,35,91,19.7,11.9,54.0,56.924,13.87,0.00,0.00,2.35,2.35,0.00,0.00
16991,2571,0,87,482,35,91,20.0,11.9,54.2,54.3025,14.38,0.00,0.00,2.35,2.35,0.00,0.00
17151,2474,0,89,488,35,91,19.3,11.8,54.2,57.2985,14.07,0.00,0.00,2.35,2.35,0.00,0.00
17312,2375,0,89,479,35,91,18.5,11.8,53.4,57.2985,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17473,2320,0,89,480,35,91,18.2,11.7,53.1,54.677,14.07,0.00,0.00,2.35,2.35,0.00,0.00
17624,2298,0,89,477,34,91,17.8,11.7,53.1,55.426,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17736,2312,0,89,465,34,91,18.2,11.6,53.1,55.0515,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17855,2299,0,89,459,34,91,18.2,11.6,53.1,57.2985,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17988,2269,0,89,474,34,91,18.2,11.6,53.1,54.677,13.87,0.00,0.00,2.35,2.35,0.00,0.00
18139,2242,0,89,470,33,91,17.8,11.5,52.9,54.677,14.07,0.00,0.00,2.35,2.35,0.00,0.00
18262,2237,0,89,450,33,91,17.8,11.2,52.9,55.0515,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18428,2252,0,89,453,33,91,17.8,11.3,52.9,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18583,2371,0,89,462,32,91,18.9,11.3,53.4,53.928,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18700,2477,0,89,473,32,91,19.3,11.5,54.0,57.2985,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18826,2614,0,89,481,32,91,20.8,11.5,54.2,54.677,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18990,2801,0,89,486,32,91,23.0,11.5,54.9,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19145,2953,0,89,488,32,91,24.1,11.7,56.2,56.5495,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19331,3137,0,89,518,32,91,26.0,12.1,58.8,56.5495,13.87,0.00,0.00,2.35,2.35,0.00,0.00
19465,3281,0,89,529,32,91,26.8,12.6,61.2,53.928,13.87,0.00,0.00,2.35,2.35,0.00,0.00
19632,3394,0,89,543,31,91,27.9,12.9,63.0,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19788,3523,0,89,552,31,91,28.6,13.2,64.7,53.928,13.76,0.00,0.00,2.35,2.35,0.00,0.00
19952,3641,0,89,578,31,91,29.0,14.9,66.9,53.5535,13.76,0.00,0.00,2.35,2.35,0.00,0.00
20105,3808,0,89,575,31,91,29.0,15.3,68.9,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20278,3922,0,89,587,31,91,29.0,15.4,71.8,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20422,4071,0,89,573,31,91,29.0,15.6,73.3,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20550,4149,0,89,582,31,91,28.6,15.7,75.4,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20697,4275,0,89,592,30,91,28.6,16.1,77.5,53.928,13.76,0.00,0.00,2.35,2.35,0.00,0.00
20829,4375,0,89,597,30,91,29.0,16.5,78.1,53.5535,13.87,0.00,0.00,2.35,2.35,0.00,0.00
20990,4517,0,89,593,30,91,29.0,16.7,78.9,44.94,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21143,4643,0,89,609,30,91,29.0,17.0,79.6,43.8165,13.76,0.00,0.00,2.35,2.35,0.00,0.00
21253,4746,0,89,603,30,91,28.2,17.0,80.2,35.5775,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21386,4819,0,89,611,30,91,27.9,16.8,80.7,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
21554,4966,0,89,610,30,91,27.5,16.8,81.2,32.207,13.87,0.00,0.00,2.35,2.35,0.00,0.00
21703,5095,0,89,620,29,91,27.5,16.8,82.0,28.0875,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21811,5193,0,89,602,29,91,27.5,17.0,82.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21941,5269,0,89,622,29,91,27.5,17.2,83.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22042,5360,0,89,604,29,91,27.5,17.2,83.1,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22178,5475,0,89,608,29,91,27.5,17.4,83.1,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22297,5580,0,89,610,29,91,27.5,17.3,83.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22426,5652,0,89,598,29,91,28.2,16.9,83.1,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
22595,5794,0,89,603,29,91,28.6,16.4,83.1,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
22743,5926,0,89,589,29,91,29.4,15.8,83.1,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
22855,6013,0,89,581,29,91,29.7,15.6,83.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22983,6098,0,89,574,29,91,30.1,15.3,83.1,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
23111,6150,0,89,563,29,91,30.5,15.0,83.7,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23252,6284,0,89,545,29,91,31.2,14.6,83.1,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23381,6353,0,89,534,29,91,32.0,14.4,83.1,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
23493,6432,0,89,514,29,91,32.4,14.0,83.1,27.713,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23633,6531,0,89,508,29,91,32.7,13.9,83.1,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
23780,6659,0,89,496,29,91,32.7,13.6,83.7,28.0875,13.66,0.00,0.00,2.35,2.35,0.00,0.00
23896,6729,0,89,489,29,91,32.7,13.4,83.1,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24022,6872,0,89,500,29,91,32.7,13.6,83.7,30.3345,13.66,0.00,0.00,2.35,2.35,0.00,0.00
24184,6952,0,89,490,29,91,32.7,13.4,83.1,28.0875,14.07,0.00,0.00,2.35,2.35,0.00,0.00
24289,6975,0,89,494,29,91,32.7,13.4,83.1,27.713,14.07,0.00,0.00,2.35,2.35,0.00,0.00
24413,7019,0,89,482,29,91,32.7,9.2,83.1,27.713,14.07,0.00,0.00,2.35,2.35,0.00,0.00
24538,7048,0,89,484,29,91,32.7,9.2,83.7,28.0875,13.97,0.00,0.00,2.35,2.35,0.00,0.00
24677,7004,0,14,112,30,91,38.7,3.3,83.1,28.0875,13.76,0.00,0.00,2.35,2.35,0.00,0.00
24835,6638,0,14,73,30,91,6.2,1.4,87.7,28.462,13.66,0.00,0.00,2.35,2.35,0.00,0.00
24982,6213,0,14,74,30,91,6.2,1.5,83.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25105,6032,0,14,96,30,91,34.6,2.4,77.0,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
25260,5839,0,14,75,30,91,28.6,1.8,82.6,32.207,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25384,5674,0,14,79,30,91,20.8,1.8,80.0,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
25511,5567,0,20,116,30,91,40.9,2.9,77.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25675,5484,0,14,77,30,91,32.7,1.9,84.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25816,5363,0,14,83,30,91,23.8,2.0,80.8,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25947,5240,0,14,79,30,91,16.3,1.9,78.3,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26093,4977,0,14,83,31,91,16.3,2.0,77.6,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
26211,4732,0,14,85,31,91,16.3,2.1,74.9,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26340,4521,0,14,86,31,91,16.3,2.1,73.1,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
26451,4291,0,14,89,31,91,16.3,2.1,71.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26577,4093,0,14,90,31,91,16.3,2.2,69.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26709,3887,0,14,92,31,91,15.9,2.2,65.8,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26855,3619,0,14,87,31,91,15.2,2.1,61.7,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
26976,3421,0,14,86,31,91,14.1,2.1,58.4,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
27099,3215,0,14,84,32,91,12.2,2.1,55.3,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
27234,3024,0,14,81,32,91,10.7,2.0,51.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27386,2751,0,14,72,32,91,7.7,1.8,47.5,32.207,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27539,2500,0,14,70,32,91,5.1,1.7,46.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27654,2306,0,14,73,32,91,3.3,1.8,45.7,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
27788,2133,0,14,78,32,91,1.8,1.9,45.0,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
27946,1911,0,14,83,32,91,-0.1,2.0,42.5,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
28099,1688,0,14,82,32,91,-1.6,2.0,40.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28225,1524,0,14,86,32,91,-2.7,2.1,38.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28369,1313,0,14,90,32,91,-3.5,2.2,33.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28504,1169,0,14,92,32,91,20.4,3.5,35.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28662,1182,0,14,91,32,91,15.9,2.8,31.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28905,1199,0,14,86,32,91,10.3,2.2,32.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29055,1144,0,14,88,32,91,11.1,2.3,30.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29166,1112,0,14,88,32,91,11.8,2.3,29.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29314,1099,0,14,86,32,91,11.8,2.2,29.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29459,1068,0,14,89,32,91,12.6,2.3,28.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29568,1045,0,14,90,32,91,13.0,2.3,27.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29689,1037,0,14,89,32,91,13.0,2.3,27.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29802,1032,0,14,89,32,91,13.0,2.3,27.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29920,1033,0,14,89,32,91,13.0,2.3,27.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30042,1035,0,14,88,32,91,13.0,2.3,27.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30163,1034,0,14,89,32,91,13.0,2.3,27.9,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
30278,1038,0,14,86,32,91,13.0,2.3,27.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30412,1035,0,14,89,32,91,13.0,2.3,27.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30538,1036,0,14,90,32,91,13.0,2.3,27.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30644,1035,0,14,89,32,91,13.0,2.3,27.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30772,1043,0,14,90,32,91,13.0,2.3,27.9,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
30893,1037,0,14,89,32,91,13.0,2.3,27.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31029,1046,0,14,88,32,91,7.0,2.1,26.5,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31168,1000,0,14,87,32,91,9.2,2.1,25.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31316,968,0,14,88,32,91,10.3,2.2,24.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31455,940,0,14,89,32,91,11.8,2.2,24.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
