Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
1982,727,0,14,87,31,84,14.4,2.2,17.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
2082,728,0,14,87,31,84,14.4,2.2,17.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
2212,737,0,14,86,31,84,14.4,2.2,17.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
2332,725,0,14,87,31,84,14.4,2.2,17.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
2452,723,0,14,88,32,84,14.4,2.2,17.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
2572,720,0,14,88,32,83,14.8,2.2,17.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
2702,726,0,14,87,32,83,14.4,2.2,17.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
2812,713,0,14,89,32,83,14.8,2.2,17.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
2942,719,0,14,88,32,83,14.8,2.2,17.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
3042,715,0,14,89,32,83,14.8,2.2,17.0,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
3182,703,0,14,90,32,83,15.2,2.2,17.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
3292,708,0,14,89,32,83,14.8,2.2,17.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
3422,696,0,14,91,32,83,15.2,2.2,16.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
3524,705,0,14,90,31,83,14.8,2.3,17.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
3664,711,0,14,89,31,83,14.8,2.2,16.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
3755,704,0,14,90,31,83,14.8,2.2,16.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
3894,704,0,14,90,31,83,14.8,2.3,16.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4005,709,0,14,89,31,83,14.8,2.3,16.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4145,714,0,14,89,31,83,14.8,2.2,16.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
4245,715,0,14,89,31,83,14.8,2.2,16.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4376,727,0,14,87,31,83,14.4,2.2,16.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4486,719,0,14,88,31,83,14.8,2.2,16.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
4616,714,0,14,89,31,83,14.8,2.2,16.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
4716,714,0,14,89,31,83,14.8,2.2,16.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4855,713,0,14,89,31,83,14.8,2.2,17.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4965,709,0,14,89,32,83,14.8,2.2,17.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5095,710,0,14,89,32,83,14.8,2.3,17.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5216,719,0,14,88,32,83,14.8,2.2,17.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5327,709,0,14,89,32,83,14.8,2.2,17.5,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
5437,709,0,14,89,31,83,14.8,2.2,17.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5577,717,0,14,90,31,82,14.8,2.2,17.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5687,723,0,14,88,31,82,14.4,2.2,17.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5817,714,0,14,89,31,82,14.8,2.2,17.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5927,727,0,14,87,31,82,14.4,2.2,17.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6057,726,0,14,87,32,82,14.4,2.2,17.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6167,716,0,14,88,32,82,14.8,2.2,17.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6317,712,0,14,89,32,82,14.8,2.2,17.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6457,700,0,14,90,32,82,15.2,2.2,17.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6557,701,0,14,90,32,82,15.2,2.2,17.1,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6707,714,0,14,89,32,82,14.8,2.2,17.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6807,707,0,14,90,32,82,14.8,2.2,17.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6927,700,0,14,90,32,82,15.2,2.3,17.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7047,710,0,14,89,31,82,14.8,2.3,17.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7178,708,0,14,89,31,82,14.8,2.2,17.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7287,711,0,14,89,31,82,14.8,2.2,17.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7418,722,0,14,88,31,82,14.8,2.2,17.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7508,719,0,14,88,31,82,14.8,2.2,16.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7658,724,0,14,87,31,82,14.4,2.2,16.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7768,716,0,14,88,31,82,14.8,2.2,16.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7878,719,0,14,88,31,82,14.8,2.2,16.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7998,721,0,14,88,31,82,14.8,2.2,16.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8128,722,0,14,88,31,82,14.8,2.2,16.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8248,721,0,14,88,31,82,14.8,2.2,16.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8378,732,0,14,86,31,82,14.4,2.2,16.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8489,715,0,14,89,31,82,14.8,2.2,16.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8599,721,0,14,88,31,82,14.8,2.2,16.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8709,705,0,14,90,31,82,14.8,2.2,16.6,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
8851,704,0,14,90,31,82,14.8,2.2,16.5,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
8951,711,0,14,89,31,82,14.8,2.2,16.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9091,709,0,14,89,31,82,14.8,2.2,16.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9202,711,0,14,89,31,82,14.8,2.2,16.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9322,718,0,14,88,31,82,14.8,2.2,16.4,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
9433,722,0,14,88,31,82,14.8,2.2,16.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9573,714,0,14,89,31,82,14.8,2.2,16.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9683,718,0,14,86,31,82,14.8,2.2,16.3,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
9804,705,0,14,88,31,82,14.8,2.2,16.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
9905,709,0,14,89,31,82,14.8,2.2,16.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10045,712,0,14,89,31,82,14.8,2.2,16.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10165,710,0,14,89,31,82,14.8,2.2,16.2,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
10295,710,0,14,87,31,82,14.8,2.2,16.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10405,692,0,14,91,31,82,15.6,2.2,16.2,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10515,693,0,14,89,31,82,15.6,2.2,16.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10635,702,0,14,88,31,82,15.2,2.2,16.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10775,703,0,14,90,31,82,14.8,2.2,16.3,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
10885,709,0,14,87,31,82,14.8,2.2,16.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11014,719,0,14,86,31,82,14.8,2.2,16.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11124,708,0,14,87,31,82,14.8,2.2,16.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11244,703,0,14,88,31,82,14.8,2.2,16.2,29.211,13.66,0.00,0.00,2.35,2.35,0.00,0.00
11344,705,0,14,88,31,82,14.8,2.2,16.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11484,707,0,14,88,32,82,14.8,2.2,16.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11594,716,0,14,86,32,82,14.8,2.2,16.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11725,703,0,14,88,32,82,15.2,2.2,16.1,29.96,13.97,0.00,0.00,2.35,2.35,0.00,0.00
11844,705,0,14,88,32,82,14.8,2.2,16.1,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
11976,714,0,14,87,31,82,14.8,2.2,16.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12066,716,0,14,86,31,82,14.8,2.2,16.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12216,704,0,14,88,31,82,15.2,2.2,16.0,31.8325,13.66,0.00,0.00,2.35,2.35,0.00,0.00
12326,699,0,14,89,31,82,15.2,2.2,16.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12445,704,0,14,88,31,82,15.2,2.2,16.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12546,707,0,14,88,31,82,14.8,2.2,16.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12626,696,0,14,89,31,82,15.2,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12767,706,0,14,88,31,82,14.8,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12886,711,0,14,87,31,82,14.8,2.2,15.9,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
13006,696,0,14,87,31,82,15.2,2.2,15.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13126,706,0,14,88,31,82,14.8,2.2,15.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13237,706,0,14,88,31,82,14.8,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13367,705,0,14,86,31,82,14.8,2.2,15.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13477,710,0,14,87,31,82,14.8,2.2,15.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13607,701,0,14,86,31,81,15.2,2.2,15.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13727,703,0,14,88,31,81,15.2,2.2,15.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13837,701,0,14,88,31,81,15.2,2.2,15.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13977,702,0,14,88,31,81,15.2,2.2,15.9,29.5855,13.66,0.00,0.00,2.35,2.35,0.00,0.00
14086,690,0,14,90,31,81,15.6,2.2,15.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14216,697,0,14,89,31,81,15.2,2.2,15.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14316,690,0,14,90,31,81,15.6,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14446,693,0,14,89,31,81,15.6,2.2,16.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14566,701,0,14,88,31,81,15.2,2.2,16.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14697,709,0,14,87,31,81,14.8,2.2,16.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14797,703,0,14,88,31,81,14.8,2.2,16.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
14937,711,0,14,87,31,81,14.8,2.2,16.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15037,711,0,14,87,31,81,14.8,2.2,16.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15167,707,0,14,88,31,81,14.8,2.2,16.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15287,709,0,14,85,31,81,14.8,2.2,15.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15417,700,0,14,88,31,81,15.2,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15528,708,0,14,87,31,81,14.8,2.2,15.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15648,709,0,14,87,31,81,14.8,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15748,698,0,14,89,31,81,15.2,2.2,15.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15888,694,0,14,89,31,81,15.6,2.2,15.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16008,702,0,14,88,31,81,15.2,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16128,712,0,14,87,31,81,14.8,2.2,15.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16238,708,0,14,87,31,81,14.8,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16368,712,0,14,87,31,81,14.8,2.2,15.9,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16478,712,0,14,85,31,81,14.8,2.2,15.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16608,703,0,14,86,31,81,15.2,2.2,15.8,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
16748,713,0,14,87,31,81,14.8,2.2,15.8,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
16889,705,0,14,88,31,81,14.8,2.2,15.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17009,702,0,14,88,31,81,15.2,2.2,15.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17139,695,0,14,89,31,81,15.2,2.2,15.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17249,693,0,14,89,31,81,15.6,2.2,15.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17379,707,0,14,88,31,81,14.8,2.2,15.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17499,705,0,14,88,31,81,14.8,2.2,15.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17620,702,0,14,88,31,81,15.2,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17730,707,0,14,90,31,81,14.8,2.2,15.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17859,704,0,14,88,31,81,14.8,2.2,15.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17970,713,0,14,87,31,81,14.8,2.2,15.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18090,710,0,14,87,31,81,14.8,2.2,15.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18210,706,0,14,88,31,81,14.8,2.2,15.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18340,716,0,14,86,31,81,14.8,2.2,15.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18450,709,0,14,87,31,81,14.8,2.2,15.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18570,711,0,14,87,31,81,14.8,2.2,15.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18690,712,0,14,85,31,81,14.8,2.2,15.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18820,707,0,14,88,31,81,14.8,2.2,15.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18930,710,0,14,87,31,81,14.8,2.2,15.6,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
19060,687,0,14,88,31,81,15.9,2.2,15.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19160,687,0,14,88,31,81,15.9,2.2,15.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19300,698,0,14,89,31,81,15.2,2.2,15.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19410,708,0,14,87,31,81,14.8,2.2,15.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19530,709,0,14,87,31,81,14.8,2.2,15.8,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
19660,711,0,16,174,31,81,15.6,4.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19820,780,0,14,155,31,81,14.4,4.2,25.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19941,903,0,14,98,31,81,15.2,3.3,23.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20111,1012,0,15,109,31,81,15.2,2.9,18.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20262,999,0,15,120,31,81,18.2,3.0,20.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20372,1007,0,15,122,31,81,18.5,3.1,22.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20502,1113,0,15,115,31,81,21.2,2.9,26.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20612,1203,0,15,118,31,81,21.9,3.0,30.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20752,1240,0,15,120,31,81,22.7,3.0,32.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20903,1342,0,16,125,31,81,23.0,3.1,36.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21013,1420,0,16,126,31,81,23.8,3.2,36.8,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
21153,1480,0,14,95,31,81,23.4,2.9,43.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21303,1561,0,14,93,31,81,22.7,2.6,42.0,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
21463,1595,0,14,89,31,81,20.8,2.3,41.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21613,1587,0,14,89,31,81,18.9,2.3,41.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21723,1566,0,14,92,31,81,17.8,2.3,41.6,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
21863,1552,0,14,91,31,81,17.1,2.3,41.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22323,1303,0,16,131,31,81,22.7,3.4,34.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22433,1398,0,16,131,31,81,23.4,3.3,36.1,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22564,1425,0,16,138,31,81,23.0,3.5,37.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22694,1543,0,17,146,31,81,23.4,3.6,39.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22823,1593,0,17,152,31,81,23.4,3.8,40.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22934,1728,0,17,146,31,81,24.1,3.6,42.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23064,1810,0,17,148,31,81,24.5,3.7,43.2,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
23174,1906,0,17,143,31,81,25.3,3.5,45.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23294,2006,0,17,139,31,81,26.0,3.5,46.0,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
23414,2077,0,17,138,31,81,27.1,3.4,47.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23544,2154,0,17,136,31,81,27.9,3.4,48.1,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
23654,2218,0,14,92,31,81,27.1,2.7,51.8,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23764,2246,0,14,96,31,81,25.6,2.4,50.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23894,2249,0,14,91,31,81,23.8,2.3,49.0,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
24014,2230,0,14,88,31,81,22.3,2.2,49.0,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24284,2115,0,14,88,31,81,18.5,2.2,47.9,31.0835,13.87,0.00,0.00,2.35,2.35,0.00,0.00
24414,2059,0,14,91,31,81,16.7,2.2,47.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24524,2000,0,14,92,31,81,14.8,2.2,47.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24665,1946,0,15,108,31,81,13.3,2.4,46.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24776,1889,0,15,114,31,81,12.6,2.7,45.7,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24906,1865,0,16,126,31,81,19.7,3.2,44.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25046,1874,0,16,128,31,81,26.4,3.2,44.4,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25176,1803,0,16,131,31,81,25.6,3.3,43.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25296,1573,0,16,146,31,81,23.4,3.6,40.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25417,1338,0,16,154,31,81,20.0,3.9,33.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25536,1512,0,16,130,31,81,24.1,3.3,38.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25636,1441,0,16,141,31,81,22.3,3.5,37.4,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25786,1571,0,16,129,31,81,24.5,3.3,39.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25936,1592,0,16,131,31,81,24.9,3.3,40.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26046,1603,0,16,134,31,81,24.5,3.4,40.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26176,1632,0,16,132,31,81,24.9,3.3,41.0,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26297,1692,0,16,128,31,81,25.3,3.2,41.3,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
26417,1727,0,16,128,31,81,25.3,3.2,41.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26527,1737,0,16,132,30,81,25.3,3.3,42.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26667,1772,0,16,130,30,81,25.6,3.2,42.9,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26817,1807,0,16,127,30,81,26.0,3.2,43.8,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26927,1834,0,16,127,30,81,26.4,3.2,44.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27047,1868,0,16,127,30,81,26.4,3.2,44.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27167,1901,0,16,126,30,81,26.4,3.2,44.4,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
27297,1917,0,16,128,30,81,26.4,3.2,45.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27407,1941,0,16,124,30,81,26.8,3.1,45.3,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
27527,1968,0,16,124,30,81,26.8,3.1,45.7,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27698,2005,0,16,122,30,81,26.8,3.0,46.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27808,2029,0,16,119,30,81,27.1,3.0,46.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
