Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
10717,694,0,14,85,39,93,14.8,2.1,13.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10844,698,0,14,85,39,93,14.4,2.1,13.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
10956,707,0,14,84,39,93,14.4,2.1,13.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
11083,701,0,14,84,39,93,14.4,2.1,13.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11200,698,0,14,85,39,93,14.4,2.1,13.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11325,699,0,14,85,39,93,14.4,2.1,13.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11441,691,0,14,86,39,93,14.8,2.1,13.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
11569,684,0,14,86,39,93,15.2,2.2,13.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
11681,672,0,14,88,39,93,15.9,2.2,13.1,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
11819,683,0,14,87,39,93,15.2,2.2,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11930,693,0,14,85,39,93,14.8,2.2,13.3,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
12046,694,0,14,85,39,93,14.8,2.2,13.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12159,691,0,14,86,39,93,14.8,2.2,13.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
12301,683,0,14,87,39,93,15.2,2.2,13.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12457,692,0,14,86,39,93,14.8,2.2,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12552,692,0,14,86,39,93,14.8,2.2,13.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12699,698,0,14,85,39,93,14.4,2.2,13.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12849,689,0,14,86,39,93,15.2,2.2,13.4,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
13011,702,0,14,84,39,93,14.4,2.1,13.4,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
13134,691,0,14,88,39,93,14.8,2.2,13.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13379,703,0,14,84,39,93,14.4,2.1,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13484,709,0,14,85,39,93,14.4,2.1,13.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13592,701,0,14,86,39,93,14.4,2.1,13.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13788,709,0,14,85,39,93,14.4,2.2,13.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13938,704,0,14,84,39,93,14.4,2.1,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
14050,688,0,14,88,39,93,15.2,2.2,13.4,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
14175,686,0,14,86,39,93,15.2,2.2,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14287,694,0,14,87,39,93,14.8,2.2,13.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14407,706,0,14,86,39,93,14.4,2.2,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14522,713,0,14,85,39,93,14.4,2.1,13.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14661,718,0,14,84,39,93,14.1,2.1,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
14817,712,0,14,85,39,93,14.4,2.1,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14932,706,0,14,84,39,93,14.4,2.1,13.3,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
15053,702,0,14,84,39,93,14.4,2.1,13.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15171,692,0,14,86,39,93,14.8,2.1,13.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15314,705,0,14,84,39,93,14.4,2.1,13.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15457,699,0,14,87,39,93,14.4,2.1,13.3,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
15574,689,0,14,86,39,93,15.2,2.1,13.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15700,700,0,14,86,39,93,14.4,2.2,13.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
15817,707,0,14,84,39,93,14.4,2.2,13.3,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
15945,713,0,14,85,39,93,14.4,2.1,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16091,704,0,14,86,39,93,14.4,2.1,13.2,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
16205,715,0,14,83,39,93,14.4,2.1,13.2,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
16327,705,0,14,84,39,93,14.4,2.1,13.2,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
16446,707,0,14,84,39,93,14.4,2.1,13.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16570,713,0,14,83,39,93,14.4,2.1,13.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16680,711,0,14,83,39,93,14.4,2.1,13.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16822,701,0,14,84,39,93,14.4,2.1,13.1,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16975,714,0,14,85,39,93,14.4,2.1,13.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
17084,701,0,14,86,39,93,14.4,2.1,13.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17218,704,0,14,86,39,93,14.4,2.1,13.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17319,712,0,14,83,39,93,14.4,2.1,12.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17455,722,0,14,82,39,93,14.1,2.1,12.9,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
17577,707,0,14,84,39,93,14.4,2.1,12.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17697,697,0,14,85,39,93,14.4,2.1,12.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17806,707,0,14,84,39,93,14.4,2.1,12.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17939,693,0,14,85,39,93,14.8,2.1,12.8,29.96,14.38,0.00,0.00,2.35,2.35,0.00,0.00
18040,695,0,14,85,39,93,14.8,2.1,12.8,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
18173,699,0,14,85,39,93,14.4,2.1,12.8,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
18287,692,0,14,86,39,93,14.8,2.1,12.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18408,692,0,14,86,39,93,14.8,2.1,12.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18517,692,0,14,86,39,93,14.8,2.1,12.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18651,688,0,14,86,39,93,15.2,2.2,12.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18765,690,0,14,86,39,93,14.8,2.2,12.9,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
18898,697,0,14,85,39,93,14.4,2.2,13.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
19059,682,0,14,87,39,93,15.2,2.2,13.0,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19218,693,0,14,85,39,93,14.8,2.2,13.0,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
19381,711,0,14,85,39,93,14.4,2.2,13.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
19542,691,0,14,86,39,93,14.8,2.1,13.0,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
19691,692,0,14,86,39,93,14.8,2.2,13.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
19803,688,0,14,86,39,93,15.2,2.2,13.1,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
19946,678,0,14,87,39,93,15.6,2.2,13.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20096,682,0,14,89,39,93,15.2,2.2,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20208,682,0,14,87,39,93,15.2,2.2,13.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20338,681,0,14,87,39,93,15.6,2.2,13.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
20442,692,0,14,86,39,93,14.8,2.2,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
20561,692,0,14,86,39,93,14.8,2.2,13.4,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
20684,690,0,14,88,39,93,14.8,2.2,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20822,688,0,14,88,39,93,15.2,2.2,13.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20986,708,0,14,86,39,93,14.4,2.2,13.5,32.207,14.38,0.00,0.00,2.35,2.35,0.00,0.00
21132,702,0,14,84,39,93,14.4,2.2,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21236,717,0,14,84,39,93,14.4,2.2,13.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21375,698,0,14,87,39,93,14.8,2.2,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
21499,709,0,14,83,39,93,14.4,2.1,13.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21639,716,0,14,83,39,93,14.4,2.1,13.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
21772,706,0,14,84,39,93,14.4,2.1,13.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21891,720,0,14,82,39,93,14.1,2.1,13.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22020,710,0,14,83,39,93,14.4,2.1,13.2,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
22178,692,0,14,86,39,93,14.8,2.1,13.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22291,718,0,14,82,39,93,14.1,2.1,13.2,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
22408,697,0,14,85,39,93,14.4,2.1,13.2,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
22539,691,0,14,86,39,93,14.8,2.1,13.2,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
22657,704,0,14,84,39,93,14.4,2.1,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22763,678,0,14,89,39,93,15.6,2.2,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22897,688,0,14,86,39,93,15.2,2.2,13.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23007,696,0,14,85,39,93,14.8,2.2,13.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
23138,681,0,14,87,39,93,15.6,2.2,13.3,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
23239,697,0,14,87,39,93,14.4,2.2,13.3,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
23376,673,0,14,90,39,93,15.9,2.2,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
23499,684,0,14,89,39,93,15.2,2.2,13.5,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
23618,699,0,14,87,39,93,14.4,2.2,13.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23728,690,0,14,86,39,93,14.8,2.2,13.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23859,705,0,14,84,39,93,14.4,2.2,13.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24019,719,0,14,84,39,93,14.1,2.1,13.5,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24121,719,0,14,84,39,93,14.1,2.1,13.4,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
24256,717,0,14,83,39,93,14.4,2.1,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24372,708,0,14,86,39,93,14.4,2.1,13.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24502,699,0,14,87,39,93,14.8,2.1,13.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24651,699,0,14,85,39,93,14.4,2.1,13.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
24764,708,0,14,86,39,93,14.4,2.2,13.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24893,706,0,14,84,39,93,14.4,2.1,13.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25002,708,0,14,84,39,93,14.4,2.1,13.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
25141,706,0,14,86,39,93,14.4,2.1,13.2,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
25283,716,0,14,83,39,93,14.4,2.1,13.2,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
25399,696,0,14,85,39,93,14.8,2.1,13.2,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
25532,692,0,14,86,39,93,14.8,2.1,13.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25650,692,0,14,86,39,93,14.8,2.1,13.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25779,684,0,14,86,39,93,15.2,2.2,13.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25940,676,0,14,88,39,93,15.9,2.2,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
26099,688,0,14,86,39,93,15.2,2.2,13.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26251,691,0,14,88,39,93,14.8,2.2,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26360,689,0,14,88,39,93,14.8,2.2,13.5,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
26496,697,0,14,87,39,93,14.4,2.2,13.5,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
26605,712,0,14,83,39,93,14.4,2.2,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
26734,719,0,14,84,39,93,14.1,2.1,13.5,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
26850,712,0,14,85,39,93,14.4,2.1,13.4,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
26976,720,0,14,84,39,93,14.1,2.1,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27085,728,0,14,83,39,93,14.1,2.1,13.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
27205,718,0,14,84,39,93,14.4,2.1,13.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
27323,719,0,14,84,39,93,14.1,2.1,13.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27455,715,0,14,85,39,93,14.4,2.1,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27553,711,0,14,85,39,93,14.4,2.1,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27709,722,0,14,84,39,93,14.1,2.1,13.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27856,700,0,14,85,39,93,14.4,2.1,13.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27963,702,0,14,84,39,93,14.4,2.1,13.1,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
28095,695,0,14,85,39,93,14.8,2.1,13.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28195,695,0,14,85,39,93,14.8,2.1,13.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28346,679,0,14,87,39,93,15.6,2.2,13.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28499,675,0,14,90,39,93,15.9,2.2,13.4,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
28672,678,0,14,89,39,93,15.6,2.2,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
