Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
4945,1317,0,16,122,28,77,20.8,3.1,34.1,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
5066,1390,0,16,123,28,77,21.2,3.1,36.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5196,1447,0,14,120,28,77,21.5,3.1,38.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5306,1475,0,14,96,28,77,20.4,2.8,41.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5436,1503,0,14,92,28,77,19.3,2.6,40.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5556,1502,0,14,89,28,77,18.2,2.4,39.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5676,1490,0,14,88,28,77,17.1,2.3,39.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5826,1449,0,14,90,28,77,15.6,2.3,38.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
5946,1356,0,15,120,28,77,15.6,2.8,35.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6076,1272,0,16,141,28,77,19.7,3.5,30.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6196,1243,0,17,164,28,77,17.4,4.0,27.1,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
6356,1416,0,18,178,27,77,17.8,4.5,29.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6476,1448,0,18,183,27,77,17.4,4.6,32.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6576,1648,0,18,170,27,77,20.0,4.4,37.8,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6706,1721,0,18,178,27,77,19.7,4.5,39.3,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
6816,1905,0,18,164,27,77,21.2,4.2,41.8,30.709,13.97,0.00,0.00,2.35,2.35,0.00,0.00
6956,1991,0,18,162,28,77,21.9,4.1,43.7,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7056,2107,0,14,85,28,77,24.9,2.8,49.5,30.709,13.56,0.00,0.00,2.35,2.35,0.00,0.00
7197,2094,0,14,89,28,77,22.3,2.3,48.2,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
7357,2077,0,14,86,28,77,20.8,2.2,46.5,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
7477,2038,0,14,83,28,77,18.9,2.1,45.2,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7587,1980,0,14,81,28,77,17.4,2.1,44.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7697,1896,0,15,87,28,77,15.9,2.1,43.7,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7837,1828,0,17,142,28,77,21.9,3.5,41.5,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7947,1820,0,17,146,27,77,23.0,3.7,41.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8077,1632,0,18,185,27,77,19.3,4.6,39.0,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8187,1350,0,18,216,27,77,15.9,5.4,30.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8317,1467,0,19,187,27,77,17.4,4.9,31.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8437,1469,0,19,212,27,77,16.7,5.3,32.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8578,1586,0,21,241,27,77,16.3,6.0,36.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8708,1696,0,21,259,27,77,15.2,6.6,39.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
8838,1809,0,21,257,27,77,15.9,6.5,41.8,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
8968,1958,0,22,248,27,77,17.1,6.3,44.6,36.701,13.56,0.00,0.00,2.35,2.35,0.00,0.00
9108,2070,0,22,243,27,77,19.7,6.1,46.5,39.3225,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9238,2185,0,19,219,27,77,21.9,5.7,47.6,41.944,14.07,0.00,0.00,2.35,2.35,0.00,0.00
9409,2293,0,14,98,27,77,27.1,3.0,51.7,46.438,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9559,2406,0,14,87,27,77,24.9,2.3,50.0,43.0675,13.97,0.00,0.00,2.35,2.35,0.00,0.00
9709,2371,0,14,81,27,77,21.9,2.1,48.1,35.5775,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9829,2320,0,14,78,27,77,19.3,2.0,46.7,32.207,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9949,2218,0,14,80,27,77,16.3,2.0,46.7,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
10060,2112,0,14,83,27,77,15.2,2.0,45.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10210,2003,0,14,86,27,77,13.7,2.1,44.6,31.0835,13.56,0.00,0.00,2.35,2.35,0.00,0.00
10350,1779,0,16,121,27,77,15.9,3.1,40.6,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
10480,1798,0,17,134,27,78,22.7,3.3,40.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10621,1796,0,17,144,27,78,23.8,3.6,41.5,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10741,1848,0,17,141,27,78,24.1,3.7,41.5,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
10861,1848,0,19,172,27,78,21.9,4.3,41.5,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11002,1876,0,22,270,27,78,16.3,6.7,43.4,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11162,1990,0,29,414,27,78,15.9,10.2,49.3,32.207,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11322,2187,0,41,507,27,78,16.3,13.0,52.8,38.5735,13.97,0.00,0.00,2.35,2.35,0.00,0.00
11484,2457,0,65,511,27,78,18.9,12.9,54.5,42.3185,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11644,2724,0,85,506,27,78,21.9,12.9,55.4,43.442,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11794,3056,0,66,519,27,78,25.6,13.0,58.0,49.8085,14.17,0.00,0.00,2.35,2.35,0.00,0.00
11914,3185,0,14,118,27,78,35.7,3.4,61.0,50.932,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12034,3290,0,14,97,27,78,28.6,2.5,64.9,53.5535,13.46,0.00,0.00,2.35,2.35,0.00,0.00
12204,3257,0,14,98,27,78,15.9,2.3,61.8,56.175,13.87,0.00,0.00,2.35,2.35,0.00,0.00
12355,3134,0,14,99,26,78,14.1,2.4,60.5,53.5535,13.87,0.00,0.00,2.35,2.35,0.00,0.00
12495,3103,0,14,88,26,78,13.3,2.2,57.1,53.5535,14.07,0.00,0.00,2.35,2.35,0.00,0.00
12625,3099,0,14,81,26,78,12.6,2.1,52.2,53.928,14.07,0.00,0.00,2.35,2.35,0.00,0.00
12756,3021,0,14,75,26,78,11.5,1.9,50.4,52.0555,14.07,0.00,0.00,2.35,2.35,0.00,0.00
12877,2904,0,14,72,26,78,10.0,1.8,50.0,49.0595,14.38,0.00,0.00,2.35,2.35,0.00,0.00
12976,2840,0,14,69,26,78,9.6,1.7,49.5,44.94,14.17,0.00,0.00,2.35,2.35,0.00,0.00
13107,2777,0,14,68,26,78,8.5,1.7,48.4,41.5695,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13237,2729,0,14,68,26,78,7.7,1.7,47.8,40.8205,14.38,0.00,0.00,2.35,2.35,0.00,0.00
13347,2673,0,14,68,26,78,7.0,1.7,47.6,35.5775,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13467,2601,0,14,69,26,78,6.2,1.7,47.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13587,2535,0,14,72,26,78,5.1,1.7,47.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13717,2474,0,14,73,26,78,4.7,1.8,47.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13867,2394,0,14,75,26,78,4.0,1.8,46.9,28.8365,13.46,0.00,0.00,2.35,2.35,0.00,0.00
13988,2328,0,14,77,26,78,4.0,1.9,46.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14117,2260,0,14,79,26,78,2.9,1.9,46.7,28.462,13.76,0.00,0.00,2.35,2.35,0.00,0.00
14228,2200,0,14,79,26,78,2.5,2.0,46.7,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14348,2143,0,14,85,26,78,2.1,2.0,45.8,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14478,2075,0,16,106,26,78,8.1,2.7,45.2,30.709,13.56,0.00,0.00,2.35,2.35,0.00,0.00
14578,2031,0,16,117,26,78,12.6,2.9,44.3,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14708,2023,0,17,132,26,78,17.1,3.3,44.3,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14828,2029,0,17,132,26,78,21.5,3.4,44.3,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14948,2007,0,18,142,26,78,26.0,3.6,44.3,30.709,13.56,0.00,0.00,2.35,2.35,0.00,0.00
15068,2046,0,18,150,26,78,30.1,3.8,44.9,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15179,2062,0,18,154,26,78,30.5,3.9,44.9,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15299,2097,0,18,156,26,78,30.5,3.9,44.9,30.709,14.07,0.00,0.00,2.35,2.35,0.00,0.00
15429,2125,0,18,158,26,78,30.9,4.0,45.6,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15560,2146,0,18,157,26,78,30.9,3.9,45.8,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15670,2183,0,18,154,26,78,31.2,3.8,46.5,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15780,2210,0,18,152,26,78,31.6,3.8,46.5,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15900,2227,0,17,141,26,78,32.7,3.6,47.1,30.709,13.87,0.00,0.00,2.35,2.35,0.00,0.00
16020,2254,0,14,97,26,78,33.1,3.0,50.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16140,2250,0,14,88,26,78,30.5,2.4,48.8,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
16280,2233,0,14,84,26,78,28.2,2.2,47.3,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16429,2246,0,14,78,26,78,26.0,2.1,46.7,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
16549,2169,0,14,81,26,78,24.5,2.0,46.3,30.709,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16659,2182,0,14,79,26,78,22.7,2.0,46.3,30.709,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16779,2120,0,14,80,26,78,21.2,2.0,45.6,30.709,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16909,2095,0,14,81,26,78,19.7,2.0,45.6,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17019,2076,0,14,82,26,78,18.2,2.0,45.6,28.8365,13.56,0.00,0.00,2.35,2.35,0.00,0.00
17319,1993,0,14,83,26,78,14.8,2.1,44.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17419,1948,0,14,83,26,78,13.7,2.1,44.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17559,1913,0,14,83,26,78,11.5,2.1,44.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17659,1875,0,14,83,26,78,10.3,2.1,43.4,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
17790,1847,0,14,89,26,78,9.2,2.1,43.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17910,1802,0,15,107,26,78,9.2,2.5,41.8,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18030,1783,0,16,118,26,78,15.9,2.9,40.6,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
18150,1801,0,16,122,26,78,23.0,3.1,40.6,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18270,1763,0,16,129,26,78,29.0,3.3,40.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18380,1788,0,16,128,26,78,30.9,3.3,40.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18520,1804,0,16,127,26,78,30.9,3.2,41.2,28.8365,13.56,0.00,0.00,2.35,2.35,0.00,0.00
18620,1819,0,16,126,26,78,30.9,3.2,41.2,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
18750,1845,0,16,125,26,78,31.2,3.2,41.8,31.0835,13.87,0.00,0.00,2.35,2.35,0.00,0.00
18860,1854,0,16,126,26,78,31.2,3.2,41.8,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
18970,1868,0,16,126,26,78,31.2,3.2,42.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19081,1892,0,16,125,26,78,31.2,3.2,42.1,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19231,1911,0,16,123,26,78,31.2,3.2,42.4,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
19330,1920,0,16,123,26,78,31.2,3.1,42.4,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19471,1936,0,16,122,26,78,31.2,3.1,43.1,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
19571,1944,0,16,122,26,78,31.2,3.1,43.1,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19712,1958,0,16,121,26,78,31.2,3.1,43.4,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19812,1971,0,16,121,26,78,31.6,3.1,43.4,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
19942,1981,0,16,122,26,78,31.6,3.1,43.4,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
20063,1989,0,16,116,26,78,31.6,2.9,43.7,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
20182,1996,0,16,115,26,78,31.2,2.9,43.7,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
20293,2004,0,16,113,26,78,31.2,2.8,43.7,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
20413,2012,0,16,113,26,78,31.2,2.8,43.7,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
20553,2018,0,14,96,26,78,30.5,2.6,47.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20674,2021,0,14,88,26,78,28.6,2.3,46.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20774,2014,0,14,83,26,78,27.1,2.2,45.2,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20904,1992,0,14,82,26,78,25.3,2.1,44.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21014,1997,0,14,80,26,78,24.1,2.1,44.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21144,1968,0,14,80,26,78,22.3,2.0,44.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21264,1948,0,14,81,26,78,21.2,2.0,44.3,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
21384,1926,0,14,81,26,78,19.7,2.0,44.0,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21504,1905,0,14,80,26,78,18.2,2.0,43.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21626,1870,0,14,81,26,78,17.1,2.0,43.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21746,1842,0,14,83,26,78,15.6,2.1,43.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21866,1817,0,14,83,26,78,14.1,2.1,43.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21976,1792,0,14,84,26,78,13.3,2.1,42.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22105,1757,0,14,83,26,78,11.8,2.1,42.1,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
22206,1735,0,14,82,26,78,10.7,2.1,41.8,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22346,1702,0,14,85,26,78,9.2,2.1,41.5,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22456,1668,0,14,87,26,78,8.1,2.1,41.2,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
22596,1637,0,14,97,26,78,7.0,2.3,40.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22706,1614,0,15,108,26,78,5.9,2.5,40.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22816,1573,0,15,121,26,78,9.6,3.0,38.7,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
22935,1568,0,16,121,26,78,15.2,3.0,37.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23066,1599,0,16,129,26,78,21.5,3.2,37.8,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
23196,1579,0,17,149,26,78,27.1,3.6,36.6,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23306,1591,0,17,157,26,78,27.5,3.8,37.8,28.8365,13.56,0.00,0.00,2.35,2.35,0.00,0.00
23416,1615,0,17,157,26,78,27.9,3.8,38.1,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23547,1654,0,17,155,26,78,28.2,3.8,38.7,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23667,1692,0,17,151,26,78,28.6,3.7,39.0,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23786,1719,0,17,151,26,78,29.0,3.7,39.6,28.8365,13.56,0.00,0.00,2.35,2.35,0.00,0.00
23907,1756,0,17,149,26,78,29.4,3.7,40.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24027,1787,0,18,149,26,78,29.4,3.6,41.2,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24147,1826,0,16,130,26,78,30.1,3.4,41.3,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
24277,1847,0,15,109,26,78,29.7,3.0,45.8,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
24387,1857,0,15,108,26,78,28.2,2.8,44.8,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
24518,1874,0,14,91,26,78,26.8,2.7,43.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24669,1866,0,14,80,26,78,24.5,2.2,43.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24789,1855,0,14,82,26,78,23.0,2.1,43.4,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
24900,1818,0,14,84,26,78,21.2,2.1,43.1,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
25020,1791,0,14,84,26,78,20.0,2.1,42.1,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25129,1738,0,14,85,26,78,18.5,2.1,42.5,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25259,1687,0,14,85,26,78,17.1,2.1,41.2,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
25380,1637,0,14,86,26,78,15.6,2.1,40.9,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25521,1588,0,14,87,26,78,14.1,2.2,40.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25651,1501,0,14,88,26,78,11.5,2.2,39.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25791,1437,0,14,91,26,78,10.3,2.2,38.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25911,1383,0,14,92,26,78,8.9,2.3,38.1,31.0835,13.56,0.00,0.00,2.35,2.35,0.00,0.00
26032,1331,0,14,93,26,78,7.4,2.3,36.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26122,1281,0,14,95,26,78,6.2,2.4,35.9,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
26262,1237,0,14,95,26,78,5.1,2.4,35.5,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26382,1175,0,14,100,26,78,7.4,2.5,34.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26502,1143,0,14,98,26,78,11.8,2.5,33.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26613,1140,0,14,95,26,78,11.8,2.5,33.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26743,1139,0,14,94,26,78,11.8,2.5,33.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
26853,1148,0,14,95,26,78,11.8,2.5,33.0,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
26983,1152,0,14,93,26,78,11.8,2.4,33.0,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
27093,1144,0,14,94,26,78,11.8,2.4,33.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27223,1131,0,14,95,26,78,11.8,2.5,33.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27324,1130,0,14,95,26,78,11.8,2.5,33.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27454,1129,0,14,95,26,78,12.2,2.5,33.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27574,1122,0,14,97,26,78,12.2,2.5,33.0,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
27703,1128,0,14,95,26,78,12.2,2.5,33.0,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
