Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
3491,1420,0,15,110,35,83,23.0,2.7,38.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
3651,1552,0,17,129,35,83,29.4,3.1,34.8,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
3787,1585,0,17,139,35,83,28.6,3.4,36.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
3917,1706,0,17,135,35,83,30.1,3.3,38.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4037,1809,0,17,129,35,83,30.5,3.2,40.7,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
4167,1843,0,14,91,35,83,30.1,2.8,46.4,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
4315,1913,0,14,87,35,83,25.3,2.2,45.4,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
4445,1913,0,14,85,35,83,22.3,2.1,43.8,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
4555,1892,0,14,83,35,83,19.3,2.0,43.2,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
4675,1840,0,14,83,35,83,16.3,2.0,42.9,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
4788,1782,0,15,99,35,83,13.3,2.1,41.9,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
4938,1662,0,17,146,35,83,19.3,3.4,38.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5099,1568,0,18,183,35,83,26.0,4.3,36.8,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
5249,1784,0,19,180,35,83,27.1,4.5,40.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5391,1960,0,21,213,34,83,24.9,5.3,42.2,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5511,2124,0,21,213,34,83,26.4,5.3,45.7,32.956,13.97,0.00,0.00,2.35,2.35,0.00,0.00
5650,2361,0,21,198,34,83,29.0,4.9,47.9,37.0755,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5820,2585,0,14,86,35,83,35.7,2.9,49.4,37.8245,14.27,0.00,0.00,2.35,2.35,0.00,0.00
5964,2621,0,14,88,35,83,29.0,2.1,51.8,43.8165,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6084,2585,0,14,84,35,83,24.9,2.0,50.2,44.5655,13.97,0.00,0.00,2.35,2.35,0.00,0.00
6204,2504,0,14,79,35,83,20.8,2.0,48.5,49.434,13.76,0.00,0.00,2.35,2.35,0.00,0.00
6376,2384,0,16,99,34,83,22.7,2.4,46.4,53.179,14.27,0.00,0.00,2.35,2.35,0.00,0.00
6536,2233,0,18,145,34,83,34.2,3.4,46.8,50.932,14.07,0.00,0.00,2.35,2.35,0.00,0.00
6686,2018,0,19,194,34,83,28.2,4.8,44.1,52.43,14.07,0.00,0.00,2.35,2.35,0.00,0.00
6863,2247,0,21,189,34,83,30.5,4.6,47.5,55.8005,14.07,0.00,0.00,2.35,2.35,0.00,0.00
7014,2374,0,22,223,34,83,27.5,5.6,48.6,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7174,2566,0,22,216,34,83,29.0,5.4,49.0,53.5535,14.07,0.00,0.00,2.35,2.35,0.00,0.00
7335,2752,0,22,206,34,83,30.9,5.1,49.9,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7493,2938,0,21,193,34,83,33.5,4.8,50.8,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7663,2985,0,14,79,34,83,34.2,2.2,57.4,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
7804,2899,0,14,91,34,83,27.9,2.2,54.6,53.5535,13.97,0.00,0.00,2.35,2.35,0.00,0.00
7929,2813,0,14,83,34,83,23.4,2.1,51.7,53.928,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8050,2707,0,14,76,34,83,18.5,2.0,49.3,55.8005,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8210,2480,0,15,84,34,83,11.8,2.0,47.0,53.928,14.07,0.00,0.00,2.35,2.35,0.00,0.00
8380,2234,0,18,134,33,83,25.3,3.3,46.8,53.179,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8517,2334,0,19,157,33,83,33.1,3.9,47.0,50.932,13.87,0.00,0.00,2.35,2.35,0.00,0.00
8637,2310,0,20,172,33,83,31.6,4.3,47.0,48.685,14.27,0.00,0.00,2.35,2.35,0.00,0.00
8767,2362,0,20,195,33,83,30.5,4.8,47.7,49.8085,13.97,0.00,0.00,2.35,2.35,0.00,0.00
8937,2467,0,21,207,33,83,29.7,5.1,48.6,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9098,2608,0,22,211,33,83,30.1,5.2,49.2,56.175,13.87,0.00,0.00,2.35,2.35,0.00,0.00
9239,2735,0,22,205,33,83,30.9,5.1,50.1,53.928,13.66,0.00,0.00,2.35,2.35,0.00,0.00
9359,2806,0,22,200,33,83,31.6,5.0,50.5,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9489,2894,0,22,198,33,83,33.1,4.8,51.4,53.928,13.76,0.00,0.00,2.35,2.35,0.00,0.00
9644,3016,0,22,194,33,83,34.6,4.7,52.7,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
9784,3057,0,14,95,33,83,37.9,3.3,53.2,53.5535,13.66,0.00,0.00,2.35,2.35,0.00,0.00
9905,3045,0,14,92,33,83,32.7,2.3,57.8,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10016,2985,0,14,91,33,83,27.9,2.3,55.6,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10157,2888,0,14,85,33,83,23.0,2.2,52.7,53.928,13.87,0.00,0.00,2.35,2.35,0.00,0.00
10287,2793,0,14,78,33,83,17.4,2.0,49.3,56.175,13.87,0.00,0.00,2.35,2.35,0.00,0.00
10397,2657,0,14,70,33,83,13.0,1.8,47.7,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10517,2482,0,14,73,33,83,7.4,1.8,47.3,53.928,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10630,2338,0,14,84,33,83,5.1,1.9,46.8,53.179,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10770,2322,0,15,90,33,83,5.5,2.1,46.6,50.5575,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10890,2262,0,15,96,32,83,5.1,2.3,46.6,44.5655,14.27,0.00,0.00,2.35,2.35,0.00,0.00
10980,2217,0,15,100,32,83,4.7,2.4,46.6,41.944,13.97,0.00,0.00,2.35,2.35,0.00,0.00
11123,2153,0,15,104,32,83,4.4,2.5,46.0,40.8205,13.76,0.00,0.00,2.35,2.35,0.00,0.00
11242,2097,0,15,106,32,83,3.6,2.6,45.7,37.8245,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11362,2042,0,16,108,33,83,10.7,2.7,44.4,34.8285,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11543,2009,0,16,116,33,82,17.1,2.9,44.1,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11686,2029,0,16,115,33,82,22.7,2.9,44.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
11807,2016,0,16,117,33,82,27.1,2.9,44.1,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
11907,2021,0,17,121,33,82,31.2,3.0,44.4,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
12037,2015,0,17,130,33,82,31.6,3.2,43.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12149,2034,0,17,130,33,82,32.0,3.2,44.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12264,2056,0,17,136,33,82,32.0,3.3,45.1,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
12394,2078,0,17,141,33,82,31.6,3.5,45.1,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
12515,2100,0,17,142,33,82,31.6,3.5,45.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12645,2111,0,17,126,33,82,32.7,3.1,45.5,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
12737,2131,0,16,120,33,82,32.7,3.0,45.3,30.709,13.87,0.00,0.00,2.35,2.35,0.00,0.00
12877,2158,0,16,120,33,82,32.7,3.0,45.5,30.709,13.97,0.00,0.00,2.35,2.35,0.00,0.00
13017,2160,0,16,121,33,82,32.7,3.0,45.7,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
13147,2179,0,16,118,33,82,33.1,3.0,45.7,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13280,2179,0,16,117,33,82,32.7,2.9,46.0,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13399,2198,0,16,119,32,82,33.1,2.9,46.0,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13520,2211,0,16,118,32,82,33.1,2.9,46.0,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13640,2210,0,16,118,32,82,33.1,2.9,46.6,32.5815,14.07,0.00,0.00,2.35,2.35,0.00,0.00
13769,2227,0,16,117,32,82,33.5,2.9,46.6,32.5815,14.27,0.00,0.00,2.35,2.35,0.00,0.00
13938,2243,0,14,90,33,82,30.9,2.6,49.3,32.5815,13.87,0.00,0.00,2.35,2.35,0.00,0.00
14098,2240,0,14,82,33,82,26.0,2.2,47.4,32.207,13.97,0.00,0.00,2.35,2.35,0.00,0.00
14248,2201,0,14,78,33,82,21.2,2.1,46.6,30.709,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14362,2205,0,14,79,32,82,17.8,2.0,46.2,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14492,2161,0,14,82,32,82,14.4,2.0,46.2,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
14643,2120,0,14,80,32,82,10.0,2.0,45.7,28.8365,13.56,0.00,0.00,2.35,2.35,0.00,0.00
14754,2107,0,14,80,32,82,7.4,2.0,45.7,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
14886,2069,0,14,82,32,82,4.0,2.0,45.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15006,2029,0,14,83,32,82,1.0,2.1,45.1,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15117,1980,0,14,84,32,82,1.0,2.1,44.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15237,1926,0,14,81,32,82,0.3,2.1,43.8,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
15366,1868,0,14,83,32,82,-0.1,2.1,43.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15506,1794,0,14,84,32,82,-0.5,2.1,42.6,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
15646,1748,0,14,90,32,82,-0.8,2.1,41.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
15786,1690,0,19,152,32,82,6.2,3.6,39.1,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
15938,1773,0,23,290,32,82,11.5,6.7,41.6,28.8365,13.66,0.00,0.00,2.35,2.35,0.00,0.00
16088,1814,0,24,328,32,82,16.3,8.3,43.8,34.0795,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16198,1920,0,25,333,32,82,17.1,8.3,45.7,36.3265,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16328,2035,0,26,350,33,82,17.8,8.7,49.0,38.948,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16434,2159,0,27,352,33,82,18.9,8.7,51.6,42.3185,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16584,2300,0,27,367,33,82,19.3,9.1,54.0,43.442,14.27,0.00,0.00,2.35,2.35,0.00,0.00
16735,2530,0,27,355,33,82,20.8,8.8,54.9,46.8125,14.07,0.00,0.00,2.35,2.35,0.00,0.00
16895,2700,0,27,343,33,82,22.3,8.5,55.6,52.8045,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17056,2861,0,27,335,33,82,24.1,8.4,56.2,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17206,2840,0,27,346,33,82,23.8,8.6,57.1,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17366,2650,0,27,360,32,82,21.5,8.8,56.0,56.5495,14.27,0.00,0.00,2.35,2.35,0.00,0.00
17483,2502,0,28,365,32,82,20.4,8.8,55.1,56.924,14.07,0.00,0.00,2.35,2.35,0.00,0.00
17634,2403,0,40,528,32,82,18.5,12.2,54.5,56.175,13.97,0.00,0.00,2.35,2.35,0.00,0.00
17784,2465,0,63,517,32,82,14.8,12.3,54.7,54.677,14.17,0.00,0.00,2.35,2.35,0.00,0.00
17934,2543,0,89,494,32,82,16.3,12.2,54.9,56.5495,13.97,0.00,0.00,2.35,2.35,0.00,0.00
18090,2551,0,89,500,32,82,20.0,12.1,55.1,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18252,2469,0,89,487,32,82,18.9,12.0,54.9,54.677,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18402,2363,0,89,497,31,82,18.2,12.0,54.3,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18502,2335,0,89,477,31,82,18.2,11.9,54.3,57.673,14.17,0.00,0.00,2.35,2.35,0.00,0.00
18650,2329,0,89,472,31,82,18.2,11.8,54.0,55.0515,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18800,2322,0,89,476,30,82,18.2,11.8,54.0,54.677,14.27,0.00,0.00,2.35,2.35,0.00,0.00
18920,2309,0,89,485,30,82,17.8,11.8,54.0,57.673,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19067,2299,0,89,471,30,82,18.2,11.7,54.0,57.673,13.97,0.00,0.00,2.35,2.35,0.00,0.00
19212,2259,0,89,465,30,82,17.8,11.7,53.8,57.2985,13.66,0.00,0.00,2.35,2.35,0.00,0.00
19372,2227,0,89,467,30,82,17.8,11.6,53.8,57.673,14.07,0.00,0.00,2.35,2.35,0.00,0.00
19522,2215,0,89,454,30,82,17.1,11.3,53.8,57.2985,14.27,0.00,0.00,2.35,2.35,0.00,0.00
19616,2183,0,89,463,30,82,17.1,11.4,53.2,55.426,14.17,0.00,0.00,2.35,2.35,0.00,0.00
19756,2197,0,89,453,30,82,17.1,11.3,53.2,55.426,14.07,0.00,0.00,2.35,2.35,0.00,0.00
19876,2191,0,89,470,29,82,17.4,11.4,53.2,55.426,13.56,0.00,0.00,2.35,2.35,0.00,0.00
20006,2190,0,89,459,29,82,17.4,11.2,53.2,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20123,2197,0,89,462,29,82,17.4,11.3,53.2,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20264,2215,0,89,456,29,82,17.4,11.2,53.8,58.0475,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20404,2239,0,89,458,28,82,18.2,11.2,53.4,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20556,2236,0,89,462,28,82,18.2,11.3,53.4,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20676,2253,0,89,456,28,82,18.2,11.3,53.4,55.0515,14.17,0.00,0.00,2.35,2.35,0.00,0.00
20807,2266,0,89,459,28,82,18.2,11.2,53.4,55.426,14.27,0.00,0.00,2.35,2.35,0.00,0.00
20916,2267,0,89,461,28,82,18.2,11.4,53.6,57.673,13.97,0.00,0.00,2.35,2.35,0.00,0.00
21047,2285,0,89,458,28,82,18.5,11.2,53.6,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21162,2293,0,89,460,28,82,18.5,11.4,53.6,55.0515,14.38,0.00,0.00,2.35,2.35,0.00,0.00
21289,2294,0,89,485,28,82,18.2,11.5,53.6,57.2985,13.76,0.00,0.00,2.35,2.35,0.00,0.00
21399,2322,0,89,471,27,82,18.9,11.5,53.6,57.673,13.97,0.00,0.00,2.35,2.35,0.00,0.00
21519,2329,0,89,463,27,82,18.9,11.5,53.6,55.0515,14.17,0.00,0.00,2.35,2.35,0.00,0.00
21650,2342,0,89,480,27,82,18.5,11.5,53.6,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21786,2357,0,89,466,27,82,18.5,11.5,53.9,57.673,14.27,0.00,0.00,2.35,2.35,0.00,0.00
21926,2384,0,89,477,27,82,18.9,11.5,53.9,54.677,13.97,0.00,0.00,2.35,2.35,0.00,0.00
22026,2512,0,89,471,27,82,20.4,11.5,54.5,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22186,2651,0,89,474,27,82,21.2,11.4,54.7,54.3025,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22328,2940,0,89,502,27,82,24.5,11.7,56.2,56.175,13.87,0.00,0.00,2.35,2.35,0.00,0.00
22489,3218,0,89,536,27,82,26.8,12.3,59.3,56.175,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22589,3439,0,89,537,27,82,28.6,12.8,63.0,53.5535,14.27,0.00,0.00,2.35,2.35,0.00,0.00
22739,3692,0,89,561,27,82,29.4,14.8,66.4,56.175,13.66,0.00,0.00,2.35,2.35,0.00,0.00
22878,4022,0,89,566,26,82,29.4,15.4,71.4,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23079,4426,0,89,604,26,82,29.4,16.6,78.4,52.0555,13.97,0.00,0.00,2.35,2.35,0.00,0.00
23200,4684,0,89,603,26,82,29.4,16.7,79.7,52.0555,14.27,0.00,0.00,2.35,2.35,0.00,0.00
23316,4933,0,89,587,26,82,29.4,16.4,81.0,43.8165,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23447,5170,0,89,584,26,82,29.0,16.4,82.4,40.446,14.07,0.00,0.00,2.35,2.35,0.00,0.00
23599,5469,0,89,596,26,82,28.6,17.1,83.4,37.8245,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23718,5656,0,89,597,26,82,28.2,16.8,83.4,31.0835,13.97,0.00,0.00,2.35,2.35,0.00,0.00
23849,5843,0,89,605,26,82,28.6,16.4,83.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
23999,5917,0,89,594,26,82,29.4,16.0,83.4,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
24110,5953,0,89,596,26,82,29.4,15.8,84.0,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
24220,5989,0,89,592,26,82,29.4,15.7,84.0,31.458,13.56,0.00,0.00,2.35,2.35,0.00,0.00
24365,6052,0,89,579,26,82,30.1,15.4,84.0,31.8325,13.66,0.00,0.00,2.35,2.35,0.00,0.00
24487,6163,0,89,567,26,82,30.5,15.1,83.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24578,6206,0,89,555,26,82,30.9,14.7,83.4,28.0875,13.56,0.00,0.00,2.35,2.35,0.00,0.00
24708,6305,0,89,551,26,82,31.2,14.5,84.0,28.0875,14.17,0.00,0.00,2.35,2.35,0.00,0.00
24838,6380,0,89,535,26,82,32.0,14.5,84.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
24960,6451,0,89,526,26,82,32.0,14.3,84.0,28.0875,14.17,0.00,0.00,2.35,2.35,0.00,0.00
25080,6541,0,89,522,26,82,32.4,14.2,83.4,29.96,13.66,0.00,0.00,2.35,2.35,0.00,0.00
25190,6612,0,89,511,26,82,32.7,14.0,84.0,28.0875,13.97,0.00,0.00,2.35,2.35,0.00,0.00
25321,6741,0,89,505,26,82,32.7,13.8,83.4,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
25442,6804,0,89,499,26,82,32.7,13.7,84.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25542,6891,0,89,500,26,82,32.7,13.7,84.0,27.713,14.07,0.00,0.00,2.35,2.35,0.00,0.00
25672,6978,0,89,494,26,82,32.7,13.4,84.0,28.462,13.66,0.00,0.00,2.35,2.35,0.00,0.00
25802,7015,0,89,480,26,82,32.7,9.3,84.0,27.3385,13.56,0.00,0.00,2.35,2.35,0.00,0.00
25913,7073,0,89,489,26,82,32.7,9.3,84.0,28.0875,13.56,0.00,0.00,2.35,2.35,0.00,0.00
26030,7027,0,89,491,26,82,32.7,9.4,84.0,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
26160,7085,0,89,486,26,82,32.7,9.2,84.0,28.0875,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26330,6883,0,14,76,27,82,7.4,2.1,81.4,31.8325,13.66,0.00,0.00,2.35,2.35,0.00,0.00
26489,6407,0,14,73,27,82,6.2,1.7,86.5,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
26660,6016,0,15,82,27,82,6.6,1.9,83.1,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
26810,5627,0,14,78,27,82,6.6,1.9,79.7,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
26995,5288,0,16,91,27,82,21.2,2.2,78.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27122,5135,0,14,84,27,82,30.9,2.2,77.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27232,5055,0,14,85,27,82,29.7,2.1,79.5,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
27363,4952,0,14,85,27,82,23.0,2.0,77.2,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
27473,4819,0,14,82,27,82,16.7,2.0,75.8,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
27575,4644,0,14,84,27,82,16.3,2.1,74.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27696,4417,0,14,88,27,82,16.3,2.1,72.7,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27826,4181,0,14,89,28,82,16.7,2.2,70.9,28.8365,13.56,0.00,0.00,2.35,2.35,0.00,0.00
27936,3973,0,14,92,28,82,15.9,2.2,67.7,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28082,3755,0,14,89,28,82,15.6,2.2,64.7,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
28182,3560,0,14,90,28,82,14.4,2.2,61.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28302,3359,0,14,87,28,82,13.3,2.1,57.8,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28412,3151,0,14,83,28,82,12.2,2.0,54.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28543,2953,0,14,80,28,82,10.0,2.0,51.7,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
28684,2767,0,14,75,28,82,8.1,1.9,48.0,29.211,13.66,0.00,0.00,2.35,2.35,0.00,0.00
28815,2498,0,14,72,29,82,5.1,1.8,47.3,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
28975,2298,0,14,77,29,82,3.6,1.8,46.6,28.8365,13.97,0.00,0.00,2.35,2.35,0.00,0.00
29127,2052,0,14,84,29,82,1.0,2.0,45.5,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29208,1871,0,14,85,29,82,0.3,2.1,43.5,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
29369,1702,0,14,87,29,82,-1.6,2.1,41.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29529,1621,0,22,423,29,82,12.6,9.9,40.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
